Date_STX,Open_STX,High_STX,Low_STX,Close_STX,Adj Close_STX,Volume_STX,Daily Return(%)_STX,Vol5_STX,Vol10_STX,Vol20_STX,Vol60_STX,SMA5_STX,SMA10_STX,SMA30_STX,SMA60_STX,SMA100_STX,EMA5_STX,EMA10_STX,EMA30_STX,EMA60_STX,EMA100_STX,Short12_STX,Long26_STX,MACD_STX,SIGNAL9_STX,Ret5/10_STX,Ret10/30_STX,Ret30/60_STX,Ret30/100_STX,Emaret5/10_STX,Emaret10/30_STX,Emaret30/60_STX,Emaret30/100_STX,RetMACD_STX,DayRange_STX,average20r_STX,PRVHI_STX,HitLevel_STX,hitlevel_2_STX,hitlevel_1.8_STX,Hit?_STX,Hit?_STX.1,Hit?_STX.2,HitAt_2.2_STX,HitAt_2.0_STX,HitAt_1.8_STX,ExitPr_2.2_STX,ExitPr_2.0_STX,ExitPr_1.8_STX,ret_2.2_STX,Ret2.0_STX,Ret_1.8_STX
2015-11-25,34.09999847412109,34.84999847412109,33.72999954223633,34.56999969482422,25.13451194763184,2394600,0.8753989876080779,0.8911023392547793,2.5771121453888663,2.5407596933101493,3.199601007895659,34.44599990844726,34.194000244140625,37.28733367919922,41.99683354695638,44.92300014495849,34.47883180877225,34.8550927175105,37.598227086832864,40.879082238117,43.89691167713341,35.09706507816306,37.058179310782364,-1.9611142326193018,-2.1161755469897017,0.14463187012419848,-0.14463187012419848,-0.14463187012419848,-0.14463187012419848,0.14463187012419848,-0.14463187012419848,-0.14463187012419848,-0.14463187012419848,0.14463187012419848,0.5499992370605469,1.3354995727539074,34.84999847412109,31.47850154876709,31.75500144958496,32.03150135040283,,,,,,,,,,0.0,0.0,0.0
2015-11-27,34.5099983215332,34.79999923706055,34.25,34.61999893188477,25.17086410522461,911900,0.14463187012419848,0.8625251836573534,1.8030906908163746,2.4674592945335934,3.197886052600593,34.513999938964844,34.24799995422363,37.06000035603841,41.744333521525064,44.80520011901856,34.52588751647642,34.81234839285128,37.406083334900735,40.67386639201103,43.71321043465324,35.023670286427944,36.877573356789945,-1.8539030703620014,-2.0637210516641615,3.8128241928063558,-3.8128241928063558,-3.8128241928063558,-3.8128241928063558,3.8128241928063558,-3.8128241928063558,-3.8128241928063558,-3.8128241928063558,3.8128241928063558,1.2600021362304545,1.2704996109008793,34.79999923706055,31.91189941406249,32.17899932861327,32.446099243164056,,,,,,,,,,0.0,0.0,0.0
2015-11-30,35.45999908447266,35.97000122070312,34.70999908447266,35.93999862670898,26.13058280944824,6184200,3.8128241928063558,1.8462358864820854,1.7667600932713103,2.6444594082920374,3.247140577812937,34.81999969482422,34.53499984741211,36.93933359781901,41.5185001373291,44.70420009613037,34.99725788655394,35.01737570809813,37.31149722469482,40.518657612820796,43.559285448357315,35.16464387724041,36.808123376783946,-1.6434794995435382,-1.979672741240037,1.585975839188341,-1.585975839188341,-1.585975839188341,-1.585975839188341,1.585975839188341,-1.585975839188341,-1.585975839188341,-1.585975839188341,1.585975839188341,0.9500007629394602,1.225499534606934,35.97000122070312,32.00490009307861,32.25900001525879,32.513099937438966,,,,,,,,,,0.0,0.0,0.0
2015-12-01,36.15000152587891,36.61999893188477,35.66999816894531,36.5099983215332,26.54500770568848,4034700,1.585975839188341,1.8715009530261484,1.4886315769444496,2.620166306979312,3.2459151187343758,35.18199920654297,34.75599975585938,36.86466687520345,41.323500124613446,44.60980007171631,35.501504698213694,35.28876163781359,37.25978761803923,40.38722616064743,43.41969560426179,35.371621484054685,36.78604003935797,-1.4144185553032855,-1.8666219040526868,-5.395775120712573,5.395775120712573,5.395775120712573,5.395775120712573,-5.395775120712573,-5.395775120712573,5.395775120712573,5.395775120712573,-5.395775120712573,2.0,1.2179994583129887,36.61999893188477,33.273902244567864,33.519002151489246,33.764102058410636,,,,,,,,,,0.0,0.0,0.0
2015-12-02,36.18999862670898,36.36000061035156,34.36000061035156,34.54000091552734,25.11269569396973,5145500,-5.395775120712573,3.4185249006368785,2.383435924416467,2.6697323862979605,3.279011549134324,35.235999298095706,34.82199974060059,36.73200022379557,41.07233346303304,44.492400093078615,35.181003437318246,35.152623324670635,37.08431750819976,40.19551385752874,43.243860065871004,35.2436798581274,36.619666770926074,-1.3759869127986732,-1.7684949058018842,-2.2293006292814366,2.2293006292814366,2.2293006292814366,2.2293006292814366,-2.2293006292814366,-2.2293006292814366,2.2293006292814366,2.2293006292814366,-2.2293006292814366,1.4399986267089915,1.213999557495118,36.36000061035156,33.9404001235962,34.184000015258796,34.427599906921394,,,1.0,,,34.427599906921394,,,34.54000091552734,0.0,0.0,0.3264851715188705
2015-12-03,34.7599983215332,34.90999984741211,33.47000122070312,33.77000045776367,24.55286026000977,4558000,-2.2293006292814366,3.545821071794598,2.4533278145487385,2.593043299188881,3.2797844567773535,35.0759994506836,34.76099967956543,36.62000020345052,40.800166829427084,44.354000091552734,34.710669110800055,34.901237348869365,36.870490601720014,39.98484128704463,43.05625888551244,35.01695995037914,36.40858037735849,-1.391620426979351,-1.6931200100373776,2.0136224339891893,-2.0136224339891893,-2.0136224339891893,-2.0136224339891893,2.0136224339891893,-2.0136224339891893,-2.0136224339891893,-2.0136224339891893,2.0136224339891893,1.25,1.2329996109008796,34.90999984741211,33.6892015838623,33.93200149536133,34.174801406860354,1.0,1.0,1.0,33.6892015838623,33.93200149536133,34.174801406860354,33.77000045776367,33.77000045776367,33.77000045776367,0.23983611989212691,-0.47742847594711196,-1.1845012477978027
2015-12-04,33.70999908447266,34.65000152587891,33.40000152587891,34.45000076293945,25.04726409912109,4357700,2.0136224339891893,3.714254607575337,2.54528524834967,2.656356265240029,3.293360866984043,35.04199981689453,34.77799987792969,36.460333506266274,40.55400015513102,44.22550010681152,34.62377966151319,34.81919433324574,36.71432996695998,39.80337110592642,42.885837932590206,34.929735460003805,36.26350040592004,-1.3337649459162364,-1.6212489972131494,1.8867857671599435,-1.8867857671599435,-1.8867857671599435,-1.8867857671599435,1.8867857671599435,-1.8867857671599435,-1.8867857671599435,-1.8867857671599435,1.8867857671599435,1.1800003051757812,1.2484996795654304,34.65000152587891,32.197400703430176,32.44400062561035,32.690600547790524,,,,,,,,,,0.0,0.0,0.0
2015-12-07,34.45000076293945,35.22999954223633,34.04999923706055,35.09999847412109,25.51985168457031,3640700,1.8867857671599435,3.2901111380748116,2.608893153595794,2.711710927416773,3.3081995270389877,34.873999786376956,34.84699974060059,36.25866673787435,40.323333485921225,44.09750007629395,34.78251926571582,34.87024963158671,36.61017954806715,39.64916216717871,42.73166289380864,34.955929769868,36.17731507763863,-1.2213853077706318,-1.5412762593246458,0.9401761977226352,-0.9401761977226352,-0.9401761977226352,-0.9401761977226352,0.9401761977226352,-0.9401761977226352,-0.9401761977226352,-0.9401761977226352,0.9401761977226352,1.1399993896484375,1.2559997558593756,35.22999954223633,31.903302230834967,32.15300216674805,32.40270210266114,,,,,,,,,,0.0,0.0,0.0
2015-12-08,34.79000091552734,35.56999969482422,34.43000030517578,35.43000030517578,25.75978660583496,3799400,0.9401761977226352,3.202813573746783,2.6116162808871066,2.7204409836394152,3.3118498042326143,34.65800018310547,34.91999969482422,36.12133344014486,40.10833346048991,43.97030006408691,34.99834627886914,34.97202248133017,36.534038951751576,39.510828991375334,42.58707551581591,35.02886369837689,36.12195842782657,-1.0930947294496818,-1.4516399533496531,-0.8185179594395091,-0.8185179594395091,-0.8185179594395091,-0.8185179594395091,0.8185179594395091,0.8185179594395091,-0.8185179594395091,-0.8185179594395091,0.8185179594395091,1.4300003051757812,1.2274997711181648,35.56999969482422,32.4668000793457,32.71800003051758,32.96919998168945,,,,,,,,,,0.0,0.0,0.0
2015-12-09,35.16999816894531,36.47999954223633,35.04999923706055,35.72000122070312,25.97063255310059,3649600,0.8185179594395091,1.716508963429443,2.562769870512005,2.543777078838548,3.3132667272465066,34.89400024414063,35.06499977111817,36.005333455403644,39.8935001373291,43.85020008087158,35.23889792614714,35.108018615761615,36.48152038845812,39.38653955627132,42.45109384660575,35.13519254796554,36.092183819891495,-0.9569912719259577,-1.3527102170649141,-1.3997759879980147,-1.3997759879980147,-1.3997759879980147,-1.3997759879980147,1.3997759879980147,1.3997759879980147,-1.3997759879980147,-1.3997759879980147,1.3997759879980147,1.0,1.1874998092651374,36.47999954223633,32.86950019836426,33.11500015258789,33.36050010681152,,,,,,,,,,0.0,0.0,0.0
2015-12-10,35.7400016784668,36.5,35.5,36.22000122070312,26.33416175842285,4904600,1.3997759879980147,0.5390637451842012,2.577868666951575,2.5513457424304624,3.315792648488132,35.38400039672852,35.22999992370605,35.901333491007485,39.678000132242836,43.7313000869751,35.5659323576658,35.310197271205524,36.46464818408683,39.2827186272363,42.327705873815596,35.30208618992516,36.10165177550717,-0.799565585582009,-1.2420812907683332,-0.6626219502433544,0.6626219502433544,0.6626219502433544,0.6626219502433544,-0.6626219502433544,-0.6626219502433544,0.6626219502433544,0.6626219502433544,-0.6626219502433544,2.1500015258789134,1.19699993133545,36.5,33.86749996185303,34.10499992370605,34.34249988555908,,,,,,,,,,0.0,0.0,0.0
2015-12-11,35.63000106811523,36.56000137329102,34.40999984741211,35.97999954223633,26.1596622467041,5420100,-0.6626219502433544,0.9579676456249664,2.6026743444055196,2.1827770938510898,3.301246059190406,35.69000015258789,35.36599998474121,35.832000096639,39.481666819254556,43.60050006866455,35.70395475252265,35.431979502302035,36.4333805297739,39.17443275559695,42.20200871873482,35.40638055181919,36.09264049896859,-0.6862599471494022,-1.130917022044547,-6.420237361535658,6.420237361535658,6.420237361535658,6.420237361535658,-6.420237361535658,-6.420237361535658,6.420237361535658,6.420237361535658,-6.420237361535658,2.769996643066399,1.2504997253417969,36.56000137329102,33.86660015106201,34.1060001373291,34.34540012359619,,,,,,,,,,0.0,0.0,0.0
2015-12-14,36.04000091552734,36.16999816894531,33.40000152587891,33.66999816894531,24.48015022277832,4997700,-6.420237361535658,3.243902946700648,3.085986643140398,2.5587867275220146,3.352115240426057,35.40400009155273,35.138999938964844,35.68566665649414,39.282000096638996,43.45710006713867,35.02596922466354,35.111619259873535,36.25509779681722,38.99395949046083,42.03305801477859,35.13924480060783,35.91318551155946,-0.773940710951635,-1.0595217598259645,1.7226072545190627,-1.7226072545190627,-1.7226072545190627,-1.7226072545190627,1.7226072545190627,-1.7226072545190627,-1.7226072545190627,-1.7226072545190627,1.7226072545190627,1.2700004577636719,1.2414997100830079,36.16999816894531,33.80890197753907,34.05900192260743,34.309101867675786,1.0,1.0,1.0,33.80890197753907,34.05900192260743,34.309101867675786,33.66999816894531,33.66999816894531,33.66999816894531,-0.41084980720770115,-1.1421466622717047,-1.8627817807513132
2015-12-15,33.90999984741211,35.02000045776367,33.75,34.25,24.90185546875,4141600,1.7226072545190627,3.3645525591989722,3.097054032024511,2.4475585984178188,3.357108891213407,35.168000030517575,34.91300010681152,35.53133328755697,39.08283341725667,43.32640007019043,34.76731281644236,34.9549612126238,36.12573664863547,38.838419835035886,41.8789380540899,35.00243790820662,35.78998658477728,-0.7875486765706583,-1.0051271431749034,1.547441691377758,-1.547441691377758,-1.547441691377758,-1.547441691377758,1.547441691377758,-1.547441691377758,-1.547441691377758,-1.547441691377758,1.547441691377758,0.9200019836425781,1.2374998092651368,35.02000045776367,33.438698806762694,33.686998748779295,33.9352986907959,,,1.0,,,33.90999984741211,,,34.25,0.0,0.0,1.002654538831672
