Date_ANET,Open_ANET,High_ANET,Low_ANET,Close_ANET,Adj Close_ANET,Volume_ANET,Daily Return(%)_ANET,Vol5_ANET,Vol10_ANET,Vol20_ANET,Vol60_ANET,SMA5_ANET,SMA10_ANET,SMA30_ANET,SMA60_ANET,SMA100_ANET,EMA5_ANET,EMA10_ANET,EMA30_ANET,EMA60_ANET,EMA100_ANET,Short12_ANET,Long26_ANET,MACD_ANET,SIGNAL9_ANET,Ret5/10_ANET,Ret10/30_ANET,Ret30/60_ANET,Ret30/100_ANET,Emaret5/10_ANET,Emaret10/30_ANET,Emaret30/60_ANET,Emaret30/100_ANET,RetMACD_ANET,DayRange_ANET,average20r_ANET,PRVHI_ANET,HitLevel_ANET,hitlevel_2_ANET,hitlevel_1.8_ANET,Hit?_ANET,Hit?_ANET.1,Hit?_ANET.2,HitAt_2.2_ANET,HitAt_2.0_ANET,HitAt_1.8_ANET,ExitPr_2.2_ANET,ExitPr_2.0_ANET,ExitPr_1.8_ANET,ret_2.2_ANET,Ret2.0_ANET,Ret_1.8_ANET
02-07-2018,63.74499893,65.36250305,63.27249908,65.33999634,65.33999634,1764000,1.50296915,1.94608006,2.544758425,2.241041192,2.631310063,64.68949814,66.57949867,66.6003329,65.41358312,66.49372463,65.18724602,66.06751114,66.49413462,66.06517574,64.98306053,66.28710303,66.54872668,-0.261623654,0.410110349,2.100547345,2.100547345,-2.100547345,2.100547345,-2.100547345,2.100547345,2.100547345,-2.100547345,2.100547345,1.719997406,1.928848839,65.36250305,60.86790672,61.25980148,61.65169624,,,,,,,,,,,,
03-07-2018,65.55000305,65.58249664,63.86249924,63.96749878,63.96749878,1573200,-2.100547345,2.094625604,2.554369307,2.200950375,2.645677001,64.36399765,66.13124886,66.61383286,65.3984581,66.47209965,64.78066361,65.68569071,66.33112586,65.99639944,64.9629504,65.93024084,66.35752461,-0.427283779,0.242631524,-0.797283223,-0.797283223,0.797283223,-0.797283223,0.797283223,-0.797283223,-0.797283223,0.797283223,-0.797283223,1.60874939,1.944161415,65.58249664,61.11903561,61.50480537,61.89057514,,,,,,,,,,,,
05-07-2018,64.49749756,64.67124939,63.0625,64.47750092,64.47750092,2067600,0.797283223,1.534582367,2.153011232,2.185026285,2.619362667,64.54499817,65.48549919,66.68291626,65.35979144,66.43549969,64.67960938,65.46601984,66.21153715,65.94659949,64.95333754,65.70674239,66.2182636,-0.511521214,0.091800976,-1.737044288,-1.737044288,1.737044288,-1.737044288,1.737044288,-1.737044288,-1.737044288,1.737044288,-1.737044288,1.502494812,1.896536064,64.67124939,61.30534153,61.69417381,62.0830061,,,,,,,,,,,,
06-07-2018,64.72750092,65.98249817,64.48000336,65.59750366,65.59750366,1258400,1.737044288,1.571697581,2.293580168,2.163030452,2.629042267,64.75099945,65.06224937,66.73633308,65.34233322,66.3801247,64.98557414,65.48992599,66.17192209,65.93515373,64.9660933,65.68993643,66.17228138,-0.482344954,-0.02302821,-3.075565515,-3.075565515,3.075565515,-3.075565515,3.075565515,-3.075565515,-3.075565515,3.075565515,-3.075565515,2.340003967,1.937174034,65.98249817,60.49887005,60.87817726,61.25748447,,,,,,,,,,,,
09-07-2018,67.46749878,68.74250031,66.40249634,67.61499786,67.61499786,3004400,3.075565515,1.920848905,2.464526914,2.266433554,2.656589451,65.39949951,65.00749931,66.88508301,65.34887479,66.32482471,65.86204871,65.87630269,66.26502375,65.99023058,65.01854686,65.98609973,66.27914927,-0.293049543,-0.077032476,-0.706205621,0.706205621,-0.706205621,0.706205621,-0.706205621,0.706205621,0.706205621,-0.706205621,0.706205621,1.067497253,1.913611412,68.74250031,61.72071529,62.1081501,62.49558491,,,,,,,,,,,,
10-07-2018,68.0,68.0,66.93250275,67.13749695,67.13749695,1511200,-0.706205621,2.028028188,1.887572288,2.265625301,2.367205407,65.75899963,65.22424889,66.99174957,65.45033309,66.2408997,66.28719813,66.10561074,66.32131235,66.02784587,65.06050627,66.16323776,66.34273058,-0.179492819,-0.097524545,0.286732291,-0.286732291,0.286732291,-0.286732291,-0.286732291,0.286732291,-0.286732291,0.286732291,-0.286732291,1.847251892,1.955224037,68.0,64.5325552,64.91527748,65.29799976,,,,,,,,,,,,
11-07-2018,66.25,67.73975372,65.89250183,67.33000183,67.33000183,1546000,0.286732291,1.440914388,1.875076615,2.251752171,2.350558598,66.43150024,65.39774895,67.1039163,65.57483311,66.14429974,66.63479936,66.3282273,66.38638909,66.07053951,65.10544677,66.34273993,66.41586178,-0.073121858,-0.092644008,3.356593562,-3.356593562,3.356593562,-3.356593562,-3.356593562,3.356593562,-3.356593562,3.356593562,3.356593562,2.126251221,1.977511787,67.73975372,63.69850712,64.08955193,64.48059673,,,,,,,,,,,,
12-07-2018,67.97250366,69.79499817,67.66874695,69.58999634,69.58999634,2083600,3.356593562,1.75445327,1.689335843,2.318112826,2.202353375,67.45399933,65.99949875,67.32649956,65.66466643,66.21647469,67.61986502,66.92127622,66.59307343,66.18593154,65.19424973,66.84231783,66.65098286,0.191334974,-0.035848211,-4.264260577,4.264260577,-4.264260577,4.264260577,4.264260577,-4.264260577,-4.264260577,-4.264260577,-4.264260577,4.299995422,2.129511833,69.79499817,63.38922779,63.78473015,64.18023251,,,,,,,,,,,,
13-07-2018,69.57499695,69.58999634,65.29000092,66.62249756,66.62249756,5695600,-4.264260577,3.117662807,2.3276481,2.504439061,2.273933433,67.65899811,66.20499878,67.45091616,65.69795806,66.25857468,67.2874092,66.86695282,66.59497176,66.20024518,65.22253187,66.80849933,66.64887284,0.159626492,0.003246729,1.63233377,-1.63233377,1.63233377,-1.63233377,-1.63233377,1.63233377,1.63233377,1.63233377,1.63233377,2.0625,2.118261909,69.58999634,65.11007214,65.5359745,65.96187687,,1.0,1.0,,65.5359745,65.96187687,,66.62249756,66.62249756,,1.657903257,1.001518939
16-07-2018,66.625,68.6875,66.625,67.70999908,67.70999908,2833600,1.63233377,2.858210337,2.348801268,2.490508549,2.279550053,67.67799835,66.53874893,67.53108279,65.75824973,66.34059967,67.42827249,67.02023396,66.666909,66.24974531,65.27178865,66.9471916,66.72747478,0.219716818,0.046540747,1.122437079,-1.122437079,1.122437079,-1.122437079,-1.122437079,1.122437079,1.122437079,1.122437079,1.122437079,1.965003967,2.096262169,68.6875,64.92982014,65.35347252,65.7771249,,,,,,,,,,,,
17-07-2018,67.67250061,68.69000244,66.72499847,68.47000122,68.47000122,1152000,1.122437079,2.852480553,2.334356236,2.445547743,2.27432565,67.94449921,66.85174942,67.57774951,65.81337477,66.41364967,67.7755154,67.28382801,66.78323753,66.32254058,65.33511959,67.18147,66.85655082,0.324919188,0.102216435,0.295749067,-0.295749067,0.295749067,-0.295749067,-0.295749067,0.295749067,0.295749067,0.295749067,0.295749067,0.692504883,2.049137688,68.69000244,64.07572323,64.49497566,64.9142281,,,,,,,,,,,,
18-07-2018,68.47000122,68.96250153,68.26999664,68.67250061,68.67250061,1272400,0.295749067,2.852372738,2.154525583,2.406203981,2.248826452,68.21299896,67.3222496,67.57724953,65.89883315,66.48557468,68.07451047,67.53631394,66.90512547,66.39958845,65.40120634,67.41085933,66.99106562,0.419793713,0.165731891,0.567912026,-0.567912026,0.567912026,-0.567912026,-0.567912026,0.567912026,0.567912026,0.567912026,0.567912026,1.45425415,1.990600395,68.96250153,64.18189953,64.59172707,65.0015546,,,,,,,,,,,,
19-07-2018,69.34249878,70.30000305,68.8457489,69.0625,69.0625,2346400,0.567912026,2.368273076,2.154989948,2.258894065,2.245660357,68.10749969,67.78074951,67.56049945,65.99962482,66.52657467,68.40384031,67.81380231,67.04431093,66.48689703,65.4737072,67.66495789,67.1445052,0.520452694,0.236676051,-2.682354267,-2.682354267,-2.682354267,2.682354267,2.682354267,-2.682354267,-2.682354267,-2.682354267,-2.682354267,2.315002441,2.014975548,70.30000305,64.58318066,64.98130074,65.37942081,,,,,,,,,,,,
20-07-2018,69.25,69.45249939,67.13749695,67.20999908,67.20999908,2274800,-2.682354267,1.684795703,2.364069528,2.310263328,2.275591765,68.225,67.94199905,67.5433328,66.06554146,66.55082462,68.00589324,67.70401991,67.05500049,66.51060529,65.50808922,67.59496423,67.1493566,0.445607632,0.278462367,-0.167378997,-0.167378997,-0.167378997,0.167378997,0.167378997,-0.167378997,-0.167378997,-0.167378997,-0.167378997,1.842498779,1.961225319,69.45249939,65.86705685,66.27005196,66.67304707,,,,,,,,,,,,
23-07-2018,67.37249756,67.71749878,65.875,67.09750366,67.09750366,2296800,-0.167378997,1.478489398,2.148844779,2.250413797,2.253204767,68.10250092,67.89024963,67.49866625,66.10254148,66.54744968,67.70309671,67.59374423,67.05774263,66.52984786,65.53956278,67.51843183,67.14551564,0.372916195,0.297353133,-0.778727502,-0.778727502,-0.778727502,0.778727502,0.778727502,-0.778727502,-0.778727502,-0.778727502,-0.778727502,2.305000305,1.91910038,67.71749878,65.13780369,65.53004875,65.92229382,,,1.0,,,65.92229382,,,67.09750366,,,1.782719894
24-07-2018,67.59750366,68.05000305,65.74500275,66.57499695,66.57499695,2349600,-0.778727502,1.295243683,2.151404433,1.98089679,2.250605751,67.72350006,67.83399963,67.45383288,66.11733309,66.55369968,67.32706346,67.40851745,67.02659774,66.53132816,65.56006642,67.37328801,67.103255,0.27003301,0.291889108,-3.007889648,3.007889648,3.007889648,-3.007889648,-3.007889648,-3.007889648,3.007889648,3.007889648,-3.007889648,2.487503052,1.966538048,68.05000305,63.49547794,63.87929802,64.2631181,,,,,,,,,,,,
25-07-2018,66.50749969,68.99500275,66.50749969,68.57749939,68.57749939,2080800,3.007889648,2.073573381,2.362319352,2.07607262,2.281521639,67.70449982,67.95874939,67.45108274,66.1579998,66.56072468,67.74387544,67.62105962,67.12665591,66.59841574,65.61981757,67.5585513,67.21245828,0.346093011,0.302729889,-0.71816603,0.71816603,0.71816603,-0.71816603,-0.71816603,0.71816603,0.71816603,0.71816603,0.71816603,2.51499939,1.957787895,68.99500275,63.72361935,64.11692696,64.51023457,,,,,,,,,,,,
26-07-2018,68.15499878,69.83000183,67.31500244,69.06999969,69.06999969,2012800,0.71816603,2.085108768,2.105042929,1.923938025,2.282863388,67.70599976,67.90674973,67.41058261,66.20387484,66.54677471,68.18591686,67.88450327,67.25203293,66.67945128,65.68813801,67.79108182,67.35005394,0.441027874,0.330389486,1.809758224,-1.809758224,-1.809758224,1.809758224,1.809758224,-1.809758224,-1.809758224,-1.809758224,-1.809758224,2.498001099,1.986413002,69.83000183,64.68786938,65.07942696,65.47098454,,,,,,,,,,,,
27-07-2018,68.88749695,69.22250366,66.72450256,67.81999969,67.81999969,2939600,-1.809758224,1.822399899,1.654583807,1.966955977,2.296056002,67.82799988,68.02649994,67.32858264,66.22812487,66.50347469,68.06394447,67.87277535,67.28867595,66.71684631,65.73035309,67.79553072,67.38486474,0.410665982,0.346444785,4.946923285,-4.946923285,-4.946923285,4.946923285,4.946923285,-4.946923285,-4.946923285,-4.946923285,-4.946923285,3.922496796,2.13310051,69.22250366,65.45989323,65.85717583,66.25445843,,,,,,,,,,,,
30-07-2018,67.53749847,67.69249725,63.77000046,64.46499634,64.46499634,3659200,-4.946923285,2.958657608,2.226758196,2.285749633,2.38235903,67.30149841,67.70199966,67.08891589,66.18649979,66.41917469,66.86429509,67.25317916,67.10650307,66.64301516,65.70529652,67.28314082,67.16857819,0.114562625,0.300068353,0.826025652,-0.826025652,-0.826025652,0.826025652,0.826025652,0.826025652,-0.826025652,-0.826025652,0.826025652,2.340000153,2.145600319,67.69249725,64.52968254,64.95630264,65.38292274,1.0,1.0,1.0,64.52968254,64.95630264,65.38292274,64.46499634,64.46499634,64.46499634,-0.100242556,-0.756364333,-1.40392379
31-07-2018,64.44000244,65.71749878,63.37749863,63.93249893,63.93249893,3961600,-0.826025652,2.958800587,2.15633028,2.266119753,2.109864748,66.77299881,67.24824944,66.89316584,66.23099976,66.32407471,65.8870297,66.64941912,66.90172861,66.55414578,65.67019162,66.76765745,66.92886862,-0.161211167,0.207812449,-2.686431193,2.686431193,2.686431193,-2.686431193,2.686431193,-2.686431193,-2.686431193,2.686431193,-2.686431193,1.869750977,2.153087997,65.71749878,62.97217655,63.40129662,63.83041668,,1.0,1.0,,63.40129662,63.83041668,,63.93249893,63.93249893,,0.837841408,0.159927285
01-08-2018,64.125,65.87000275,64.00025177,65.65000153,65.65000153,2582000,2.686431193,2.857925282,2.39378149,2.294568939,2.103315522,66.18749924,66.94599953,66.79983266,66.27366645,66.24269974,65.80802031,66.46770683,66.82097202,66.52450171,65.66979182,66.59571039,66.83413772,-0.238427337,0.118564492,-3.52246755,3.52246755,3.52246755,3.52246755,3.52246755,-3.52246755,-3.52246755,3.52246755,-3.52246755,2.833503723,2.214325714,65.87000275,60.98070518,61.41132278,61.84194038,,,,,,,,,,,,
02-08-2018,65.41249847,67.96250153,65.1289978,67.96250153,67.96250153,5517200,3.52246755,3.452419929,2.693284458,2.412589589,2.122247478,65.9659996,66.83599968,66.70074946,66.32599977,66.17882477,66.52618072,66.73948768,66.89461909,66.57164924,65.71519201,66.80598595,66.91772023,-0.111734281,0.072504737,5.263931299,-5.263931299,-5.263931299,-5.263931299,5.263931299,5.263931299,5.263931299,-5.263931299,5.263931299,3.220001221,2.300201035,67.96250153,60.99848618,61.44135132,61.88421646,,,,,,,,,,,,
03-08-2018,67.35500336,67.35500336,64.13500214,64.38500214,64.38500214,7720800,-5.263931299,4.117831657,3.063632487,2.684380737,2.232435649,65.27900009,66.55349998,66.51924947,66.31816641,66.09847481,65.81245452,66.3113994,66.73270832,66.49995589,65.68885161,66.4335269,66.73011148,-0.296584581,-0.001313126,-5.354499328,5.354499328,5.354499328,5.354499328,5.354499328,-5.354499328,-5.354499328,5.354499328,-5.354499328,3.42250061,2.354325867,67.35500336,62.90205925,63.36209946,63.82213966,,,,,,,,,,,,
06-08-2018,64.625,68.04750061,64.625,67.83249664,67.83249664,4897200,5.354499328,4.204013939,3.564120266,2.866607809,2.336033347,65.95250015,66.62699928,66.50824941,66.36262468,66.03054977,66.4858019,66.58796254,66.8036624,66.54364575,65.73130003,66.64875301,66.81176964,-0.163016626,-0.033653826,0.928754335,-0.928754335,-0.928754335,-0.928754335,0.928754335,0.928754335,0.928754335,-0.928754335,0.928754335,1.559997559,2.378950882,68.04750061,62.17548645,62.64635162,63.1172168,,,,,,,,,,,,
07-08-2018,67.88749695,68.4375,66.87750244,67.20249939,67.20249939,2740400,-0.928754335,4.215981504,3.568853353,2.870149034,2.339271435,66.60650024,66.68974953,66.58266602,66.39970798,65.96282478,66.72470106,66.69969651,66.82939382,66.56524751,65.76043269,66.73394476,66.84071258,-0.106767821,-0.048276625,1.581042386,-1.581042386,-1.581042386,-1.581042386,1.581042386,-1.581042386,1.581042386,-1.581042386,1.581042386,1.682495117,2.370713043,68.4375,62.81380867,63.28959885,63.76538902,,,,,,,,,,,,
08-08-2018,67.45749664,67.45749664,65.77500153,66.13999939,66.13999939,2903600,-1.581042386,4.239878119,3.453926559,2.892143144,2.32581612,66.70449982,66.44599953,66.60083262,66.44570796,65.88992477,66.5298005,66.5979334,66.78491676,66.55130495,65.76794886,66.64256855,66.7888079,-0.146239351,-0.06786917,1.806773066,-1.806773066,1.806773066,1.806773066,-1.806773066,-1.806773066,-1.806773066,1.806773066,-1.806773066,2.252502441,2.377025604,67.45749664,63.2219313,63.69607391,64.17021652,,,,,,,,,,,,
09-08-2018,66.01999664,68.19000244,65.9375,67.33499908,67.33499908,2748800,1.806773066,3.966463285,3.506598593,2.815841946,2.325682466,66.57899933,66.27249947,66.72624931,66.52816626,65.86979973,66.79820003,66.73194534,66.82040594,66.57699984,65.79897956,66.74909633,66.82926651,-0.080170183,-0.070329373,-0.181922567,0.181922567,-0.181922567,-0.181922567,0.181922567,-0.181922567,0.181922567,-0.181922567,0.181922567,0.965003967,2.210276031,68.19000244,62.22804031,62.70344543,63.17885056,,,,,,,,,,,,
10-08-2018,67.11499786,67.65750122,66.69249725,67.21250153,67.21250153,1758800,-0.181922567,2.798887566,3.460983348,2.642774882,2.325715119,67.14449921,66.21174965,66.81441612,66.61033293,65.82837471,66.93630053,66.81931919,66.84570243,66.59783596,65.82697009,66.82038943,66.85765429,-0.037264854,-0.063716469,0.159937759,-0.159937759,0.159937759,0.159937759,-0.159937759,0.159937759,-0.159937759,0.159937759,0.159937759,1.467498779,2.18052597,67.65750122,63.32739517,63.76945038,64.21150558,,,,,,,,,,,,
13-08-2018,67.21499634,68.33750153,66.87000275,67.31999969,67.31999969,1799200,0.159937759,1.282600582,3.002170836,2.617567119,2.323222048,67.04199982,66.49724998,66.91266619,66.70120792,65.79482468,67.06420025,66.91035201,66.87630226,66.62151346,65.85653504,66.89725255,66.8919021,0.005350455,-0.049903084,0.809563534,-0.809563534,0.809563534,0.809563534,-0.809563534,0.809563534,0.809563534,0.809563534,0.809563534,1.388496399,2.151700592,68.33750153,62.86034409,63.29644928,63.73255447,,,,,,,,,,,,
14-08-2018,67.91500092,68.56349945,67.17500305,67.86499786,67.86499786,2802800,0.809563534,1.252281295,2.967781252,2.611457437,2.324681223,67.17449951,66.89049988,66.99683291,66.7985829,65.78912468,67.33113279,67.08392398,66.94008907,66.66228344,65.89630658,67.04613644,66.96398326,0.082153181,-0.023491831,-2.166066849,2.166066849,-2.166066849,-2.166066849,2.166066849,-2.166066849,-2.166066849,-2.166066849,-2.166066849,2.520004272,2.243075562,68.56349945,63.60376022,64.03410034,64.46444046,,,,,,,,,,,,
15-08-2018,67.41999817,68.15000153,65.62999725,66.39499664,66.39499664,2514800,-2.166066849,1.469154343,2.992313859,2.653868967,2.323990362,67.22549896,66.96499939,67.07774951,66.84579118,65.79254967,67.01908741,66.95866447,66.90492182,66.65351994,65.90618163,66.94596109,66.92183611,0.024124984,-0.013968468,0.88485813,-0.88485813,0.88485813,0.88485813,-0.88485813,0.88485813,0.88485813,0.88485813,0.88485813,2.002502441,2.270487976,68.15000153,63.62873322,64.07734833,64.52596344,,,,,,,,,,,,
16-08-2018,67.20749664,68.87374878,66.87124634,66.98249817,66.98249817,2826000,0.88485813,1.238966748,2.770336729,2.659227906,2.312318224,67.15499878,66.86699905,67.16124942,66.92208284,65.78492462,67.00689099,66.96299787,66.90992674,66.66430611,65.92749483,66.95158218,66.92632959,0.025252587,-0.006124257,0.414293248,-0.414293248,0.414293248,0.414293248,-0.414293248,0.414293248,0.414293248,0.414293248,0.414293248,1.176254272,2.213550568,68.87374878,63.15492798,63.60902557,64.06312317,,,,,,,,,,,,
17-08-2018,66.44249725,67.61875153,66.44249725,67.26000214,67.26000214,1829600,0.414293248,1.257510123,2.096755525,2.591415335,2.291038311,67.1644989,67.15449905,67.21666603,66.97649956,65.82327465,67.09126137,67.01699864,66.93251225,66.68383713,65.95388111,66.9990314,66.95104608,0.047985327,0.00469766,1.73951551,-1.73951551,1.73951551,1.73951551,-1.73951551,1.73951551,1.73951551,1.73951551,1.73951551,1.591247559,2.200988007,67.61875153,64.00393753,64.44664764,64.88935776,,,,,,,,,,,,
20-08-2018,67.38749695,68.625,67.03375244,68.43000031,68.43000031,1995600,1.73951551,1.480019499,1.330059965,2.61848794,2.292782282,67.38649902,67.21424942,67.24383278,67.06445789,65.89472466,67.53750768,67.27390804,67.02912438,66.74108838,66.00291317,67.21918047,67.06059824,0.158582223,0.035474572,-0.690491977,0.690491977,-0.690491977,-0.690491977,0.690491977,-0.690491977,-0.690491977,-0.690491977,-0.690491977,1.456497192,2.158562851,68.625,62.77657791,63.21677551,63.65697311,,,,,,,,,,,,
21-08-2018,68.125,69.28749847,67.83100128,67.95749664,67.95749664,2251200,-0.690491977,1.511829943,1.311675877,2.616948277,2.290886577,67.40499878,67.28974915,67.2711661,67.13145784,65.93604961,67.677504,67.39819687,67.08901937,66.78097062,66.0416178,67.33276757,67.12703516,0.205732409,0.06952614,2.034359362,2.034359362,2.034359362,2.034359362,-2.034359362,2.034359362,2.034359362,2.034359362,2.034359362,2.322494507,2.150312424,69.28749847,63.87616173,64.3078743,64.73958687,,,,,,,,,,,,
22-08-2018,68.02500153,69.73874664,67.41625214,69.33999634,69.33999634,2338400,2.034359362,1.090252593,1.288921581,2.569328739,2.304027745,67.99399872,67.60974884,67.33816592,67.22104111,65.99567459,68.23166812,67.75125132,67.23424369,66.8648731,66.10693222,67.641572,67.29095821,0.350613785,0.125743669,1.892846942,1.892846942,1.892846942,1.892846942,-1.892846942,1.892846942,1.892846942,1.892846942,1.892846942,2.102500916,2.1296875,69.73874664,64.55681114,64.98687363,65.41693611,,,,,,,,,,,,
23-08-2018,69.22750092,70.85500336,68.75250244,70.65249634,70.65249634,3258800,1.892846942,1.181553216,1.299006123,2.597790033,2.302294965,68.72799835,67.94149857,67.37358259,67.35004107,66.06842457,69.03861086,68.27875042,67.45477612,66.98905747,66.1969434,68.10479113,67.53996104,0.56483009,0.213560953,9.189343111,9.189343111,9.189343111,9.189343111,-9.189343111,9.189343111,9.189343111,9.189343111,9.189343111,4.611747742,2.235374832,70.85500336,65.05343414,65.47937164,65.90530914,,,,,,,,,,,,
24-08-2018,73.95999908,78.3417511,73.73000336,77.14499664,77.14499664,16329600,9.189343111,3.726107767,3.011784334,3.24556465,2.576633272,70.70499725,68.93474808,67.72433256,67.58762436,66.19247456,71.74073945,69.89079518,68.07995164,67.32203908,66.41373653,69.49559197,68.25144515,1.24414682,0.419678126,-1.228199557,-1.228199557,-1.228199557,-1.228199557,1.228199557,-1.228199557,-1.228199557,-1.228199557,-1.228199557,2.974998474,2.187999916,78.3417511,65.93717873,66.38425369,66.83132866,,,,,,,,,,,,
27-08-2018,77.14499664,78.125,75.15000153,76.19750214,76.19750214,44648000,-1.228199557,4.155489245,3.107142992,3.002739473,2.543931419,72.25849762,69.82249832,68.00724932,67.76916606,66.2975996,73.22632701,71.03746918,68.60366457,67.61303787,66.60747446,70.52665508,68.84004197,1.686613108,0.673065123,-0.193574698,-0.193574698,-0.193574698,-0.193574698,0.193574698,-0.193574698,-0.193574698,-0.193574698,-0.193574698,1.151245117,2.128562164,78.125,73.52815128,73.96575127,74.40335125,,,,,,,,,,,,
28-08-2018,76.25,76.68499756,75.53375244,76.05000305,76.05000305,6796000,-0.193574698,4.073018122,3.140321568,2.987101062,2.524761675,73.8769989,70.64099884,68.25991605,67.91883278,66.41129963,74.16755236,71.94883897,69.08407351,67.88965968,66.79445523,71.37640092,69.37411316,2.002287759,0.93890965,-0.660752691,-0.660752691,-0.660752691,-0.660752691,0.660752691,-0.660752691,-0.660752691,-0.660752691,-0.660752691,1.28099823,2.099124527,76.68499756,73.44216324,73.86787567,74.2935881,,,,,,,,,,,,
29-08-2018,75.83750153,76.51499939,75.23400116,75.54750061,75.54750061,5022800,-0.660752691,4.295656195,2.994384361,2.976260835,2.511105475,75.11849976,71.55624924,68.48908272,68.03316612,66.51802464,74.62753511,72.60314109,69.5010688,68.14073643,66.96778286,72.01810856,69.83140112,2.186707445,1.188469209,-1.429566594,-1.429566594,-1.429566594,-1.429566594,1.429566594,-1.429566594,-1.429566594,-1.429566594,-1.429566594,2.072746277,2.061086655,76.51499939,72.0669236,72.4867485,72.90657341,,,,,,,,,,,,
30-08-2018,75.18000031,75.68524933,73.61250305,74.46749878,74.46749878,4048800,-1.429566594,4.528354954,3.120122639,2.938846168,2.515541693,75.88150024,72.3047493,68.66924934,68.11487439,66.59472462,74.57418967,72.94211521,69.82148364,68.34817126,67.11629208,72.39493783,70.17481576,2.220122067,1.394799781,0.372651119,0.372651119,0.372651119,0.372651119,-0.372651119,0.372651119,0.372651119,0.372651119,0.372651119,1.722496033,1.986211395,75.68524933,71.98060875,72.39282608,72.80504341,,,,,,,,,,,,
31-08-2018,74.0,75.58249664,73.86000061,74.74500275,74.74500275,3233200,0.372651119,0.740582405,3.121177151,2.608950941,2.488851085,75.40150146,73.05324936,68.92041613,68.23187447,66.67572468,74.63112736,73.26991295,70.13913003,68.55790344,67.26735566,72.75648628,70.51334813,2.243138147,1.564467454,-3.063751196,-3.063751196,-3.063751196,-3.063751196,3.063751196,-3.063751196,-3.063751196,-3.063751196,-3.063751196,1.9375,1.911961365,75.58249664,71.31558426,71.71282654,72.11006882,,,,,,,,,,,,
04-09-2018,72.22499847,73.5,71.5625,72.45500183,72.45500183,8104000,-3.063751196,1.331639309,3.371803514,2.509240297,2.521328265,74.6530014,73.45574951,69.0989994,68.29883283,66.72804966,73.90575218,73.12174729,70.28854112,68.68567716,67.37008133,72.71010405,70.65717433,2.052929725,1.662159908,-6.048581304,-6.048581304,-6.048581304,-6.048581304,6.048581304,-6.048581304,-6.048581304,-6.048581304,-6.048581304,4.487495422,2.058336258,73.5,71.37618164,71.75857391,72.14096619,,1.0,1.0,,71.75857391,72.14096619,,72.45500183,72.45500183,,0.97051527,0.435308343
05-09-2018,72.11499786,72.27249908,67.78500366,68.07250214,68.07250214,7240000,-6.048581304,2.506653542,3.975308611,2.881132961,2.64238712,73.05750122,73.46725006,69.14891624,68.30137456,66.79827469,71.9613355,72.20370272,70.14557086,68.66557306,67.38399065,71.99662684,70.46571713,1.530909706,1.635909868,1.660001979,-1.660001979,-1.660001979,-1.660001979,1.660001979,1.660001979,-1.660001979,-1.660001979,1.660001979,2.934997559,2.12096138,72.27249908,68.97166023,69.38332748,69.79499474,1.0,1.0,1.0,68.97166023,69.38332748,69.79499474,68.07250214,68.07250214,68.07250214,-1.303663118,-1.889251201,-2.467931413
06-09-2018,68.5,69.23999786,66.30500031,66.94249725,66.94249725,5211600,-1.660001979,2.393940912,3.945726561,2.88361508,2.647676979,71.33650055,73.22750015,69.09441617,68.27274946,66.86909966,70.28838942,71.2471199,69.93892095,68.60907877,67.37524821,71.21906844,70.20473788,1.014330559,1.511594006,0.268887945,-0.268887945,-0.268887945,-0.268887945,0.268887945,0.268887945,-0.268887945,-0.268887945,0.268887945,2.07749939,2.112211227,69.23999786,67.60638405,68.03057632,68.4547686,1.0,1.0,1.0,67.60638405,68.03057632,68.4547686,66.94249725,66.94249725,66.94249725,-0.98198832,-1.599397109,-2.209154129
07-09-2018,66.94750214,68.07749939,66.0,66.76249695,66.76249695,4446400,-0.268887945,2.558075478,3.871800916,2.856139949,2.629412525,69.79550018,72.83850021,69.01749942,68.21404101,66.89472466,69.11309193,70.43173391,69.73399037,68.54853511,67.36311452,70.53344206,69.94975707,0.583684985,1.326012202,-0.733953216,0.733953216,0.733953216,0.733953216,-0.733953216,-0.733953216,0.733953216,0.733953216,-0.733953216,1.267501831,2.127336121,68.07749939,64.59313316,65.01557541,65.43801765,,,,,,,,,,,,
10-09-2018,67.18499756,67.49500275,66.22750092,67.25250244,67.25250244,4715200,0.733953216,2.650025571,1.983884108,2.860488285,2.631365947,68.29700012,71.84925079,68.99858284,68.16358274,66.92099968,68.49289543,69.85369183,69.57389437,68.50604223,67.36092418,70.02868211,69.74996043,0.278721684,1.116554098,0.669126889,-0.669126889,-0.669126889,-0.669126889,0.669126889,0.669126889,-0.669126889,-0.669126889,0.669126889,1.402496338,2.124085999,67.49500275,63.39735992,63.82282715,64.24829437,,,,,,,,,,,,
11-09-2018,66.89749908,67.8125,66.41000366,66.80249786,66.80249786,3347600,-0.669126889,2.639965499,1.995375308,2.864679259,2.619415342,67.16649933,70.90975037,69.07649956,68.08270772,66.94809967,67.92942958,69.29892929,69.3950946,68.45018832,67.34986623,69.53234608,69.53162987,0.000716206,0.89338652,-0.239517484,0.239517484,0.239517484,0.239517484,-0.239517484,-0.239517484,-0.239517484,0.239517484,-0.239517484,1.604995728,2.134910965,67.8125,62.82201355,63.24683075,63.67164795,,,,,,,,,,,,
