Date_TYL,Open_TYL,High_TYL,Low_TYL,Close_TYL,Adj Close_TYL,Volume_TYL,Daily Return(%)_TYL,Vol5_TYL,Vol10_TYL,Vol20_TYL,Vol60_TYL,SMA5_TYL,SMA10_TYL,SMA30_TYL,SMA60_TYL,SMA100_TYL,EMA5_TYL,EMA10_TYL,EMA30_TYL,EMA60_TYL,EMA100_TYL,Short12_TYL,Long26_TYL,MACD_TYL,SIGNAL9_TYL,Ret5/10_TYL,Ret10/30_TYL,Ret30/60_TYL,Ret30/100_TYL,Emaret5/10_TYL,Emaret10/30_TYL,Emaret30/60_TYL,Emaret30/100_TYL,RetMACD_TYL,DayRange_TYL,average20r_TYL,PRVHI_TYL,HitLevel_TYL,hitlevel_2_TYL,hitlevel_1.8_TYL,Hit?_TYL,Hit?_TYL.1,Hit?_TYL.2,HitAt_2.2_TYL,HitAt_2.0_TYL,HitAt_1.8_TYL,ExitPr_2.2_TYL,ExitPr_2.0_TYL,ExitPr_1.8_TYL,ret_2.2_TYL,Ret2.0_TYL,Ret_1.8_TYL
2022-07-05,328.8399963378906,341.5299987792969,327.0899963378906,340.1300048828125,340.1300048828125,174800,1.8719300073670682,1.524915792433298,2.3174035326207467,2.9431216012309727,2.9810133676314723,335.20400390625,331.725,338.1126678466797,360.49933471679685,389.16340087890626,335.7202112262481,333.4962593095259,340.256660774313,360.1581247830735,383.7080158428837,333.30626943308357,337.9703133676248,-4.664043934541212,-7.803055544276245,-0.42924512219412886,0.42924512219412886,0.42924512219412886,0.42924512219412886,-0.42924512219412886,-0.42924512219412886,0.42924512219412886,0.42924512219412886,-0.42924512219412886,10.260009765625,10.54150085449219,341.5299987792969,314.06568878173823,316.16698913574214,318.26828948974605,,,,,,,,,,0.0,0.0,0.0
2022-07-06,341.9299926757812,343.2200012207031,332.9599914550781,338.6700134277344,338.6700134277344,273300,-0.42924512219412886,1.041245185876991,2.35234278972486,2.9435022862159492,2.9682436571328217,336.09800415039064,334.40900268554685,338.0106679280599,358.84583485921223,387.6394009399414,336.70347862674356,334.4369418764729,340.15429642937244,359.4535965419148,382.81617421090056,334.131460816876,338.022143001707,-3.8906821848310074,-7.020580872387198,2.4980042872568413,-2.4980042872568413,-2.4980042872568413,-2.4980042872568413,2.4980042872568413,2.4980042872568413,-2.4980042872568413,-2.4980042872568413,2.4980042872568413,10.649993896484432,10.612001037597661,343.2200012207031,318.33869689941406,320.4469970703125,322.55529724121095,,,,,,,,,,0.0,0.0,0.0
2022-07-07,337.3999938964844,348.0499877929688,337.3999938964844,347.1300048828125,347.1300048828125,141800,2.4980042872568413,1.4458042638425541,2.4096453927726675,2.964895118748053,2.9744113153188874,338.4580078125,337.6110046386719,338.13600158691406,357.535334777832,386.2786010742187,340.1789873787666,336.7447715139892,340.60434213604606,359.04954435637046,382.10951739252255,336.1312368270201,338.69679943734445,-2.5655626103243776,-6.129577219974634,-0.18437318567536745,0.18437318567536745,0.18437318567536745,0.18437318567536745,-0.18437318567536745,-0.18437318567536745,0.18437318567536745,0.18437318567536745,-0.18437318567536745,8.099975585937614,10.605999755859383,348.0499877929688,319.8735989379883,321.9959991455078,324.1183993530273,,,,,,,,,,0.0,0.0,0.0
2022-07-08,342.3800048828125,348.5499877929688,340.4500122070312,346.489990234375,346.489990234375,121400,-0.18437318567536745,1.2893386252883434,2.207493124673188,2.9646765665528707,2.9572929192962825,341.2600036621094,339.53400268554685,338.55633443196615,356.4075012207031,385.06680084228515,342.28265499730276,338.5166294631502,340.9840613681963,358.6377556966329,381.40418022107406,337.72489119738236,339.2740728297171,-1.5491816323347507,-5.213498102446658,-1.6335258800061723,-1.6335258800061723,1.6335258800061723,1.6335258800061723,-1.6335258800061723,-1.6335258800061723,1.6335258800061723,1.6335258800061723,-1.6335258800061723,5.269989013671875,10.246998596191414,348.5499877929688,324.71678833007815,326.83798828125003,328.9591882324219,,,,,,,,,,0.0,0.0,0.0
2022-07-11,343.0499877929688,343.4100036621094,338.1400146484375,340.8299865722656,340.8299865722656,92400,-1.6335258800061723,1.7124216369915053,1.4689353592739274,2.897907979830889,2.9625476234362957,342.65,339.08400268554686,338.5103342692057,355.2175008138021,383.8023007202148,341.79843218895707,338.93723984662574,340.9741210587814,358.0538944138668,380.60073084188974,338.20259817813366,339.3893256995355,-1.1867275214018491,-4.408143986237696,-4.882194873229349,-4.882194873229349,4.882194873229349,4.882194873229349,-4.882194873229349,-4.882194873229349,4.882194873229349,4.882194873229349,-4.882194873229349,21.110015869140625,10.887998962402355,343.4100036621094,326.0065908813477,328.055990600586,330.10539031982427,,,,,,,,,,0.0,0.0,0.0
2022-07-12,340.4500122070312,343.7300109863281,322.6199951171875,324.1900024414062,324.1900024414062,184000,-4.882194873229349,2.6773425018580883,2.101665391190652,2.9655643543416423,3.0121423475320697,339.4619995117188,337.3330017089844,337.603667195638,353.6483342488607,382.2729006958008,335.9289556064401,336.2559239547676,339.8912746963701,356.94360287378606,379.4836867151475,336.04681421863717,338.26344990263703,-2.2166356839998684,-3.9698423257901303,-1.0364341416567449,1.0364341416567449,1.0364341416567449,1.0364341416567449,-1.0364341416567449,1.0364341416567449,1.0364341416567449,1.0364341416567449,-1.0364341416567449,8.0,10.71949920654298,343.7300109863281,319.4564059448242,321.6340057373047,323.81160552978514,,,1.0,,,323.81160552978514,,,324.1900024414062,0.0,0.0,0.1168571185093756
2022-07-13,316.8999938964844,321.3500061035156,313.3500061035156,320.8299865722656,320.8299865722656,196100,-1.0364341416567449,2.662894191240126,2.0287996464908593,2.59031508532148,2.9902007600540865,335.893994140625,335.9959991455078,336.2153330485026,352.24833424886066,380.7838006591797,330.895965928382,333.4512080670399,338.6615141722344,355.75954988029355,378.32222730637756,333.70576381150306,336.97208224853546,-3.266318437032396,-3.8291375480385836,-2.3750977008656857,-2.3750977008656857,-2.3750977008656857,-2.3750977008656857,2.3750977008656857,-2.3750977008656857,-2.3750977008656857,-2.3750977008656857,2.3750977008656857,15.27001953125,11.016999816894545,321.3500061035156,320.1471127319336,322.29101257324214,324.43491241455075,1.0,1.0,1.0,316.8999938964844,316.8999938964844,316.8999938964844,320.8299865722656,320.8299865722656,320.8299865722656,1.2401365577384595,1.2401365577384595,1.2401365577384595
2022-07-14,319.1300048828125,329.4200134277344,314.1499938964844,328.4500122070312,328.4500122070312,282300,2.3750977008656857,2.6222378194875833,2.204527135099473,2.6011752279434472,3.003290198886959,332.1579956054687,335.30800170898436,335.30299987792966,351.1041676839193,379.78210083007815,330.0806480212651,332.5418997288565,338.0027075938342,354.86415520248164,377.3346586905489,332.8971866415843,336.34081780101667,-3.443631159432357,-3.752036270317338,-3.2485865469935558,3.2485865469935558,-3.2485865469935558,-3.2485865469935558,3.2485865469935558,-3.2485865469935558,-3.2485865469935558,-3.2485865469935558,3.2485865469935558,8.029998779296875,10.81799926757814,329.4200134277344,297.1126065063476,299.3160064697265,301.5194064331055,,,,,,,,,,0.0,0.0,0.0
2022-07-15,333.8200073242188,339.510009765625,331.4800109863281,339.1199951171875,339.1199951171875,241300,3.2485865469935558,3.2798259536711707,2.435997753434174,2.640439042271652,2.9992223497299513,330.6839965820312,335.9720001220703,335.0779998779297,349.90966746012367,379.06050079345704,333.09376371990595,333.7379170721894,338.074790659857,354.347953232472,376.57793267919516,333.8545417916771,336.5466827873997,-2.692140995722582,-3.540057215398387,-0.31257300479359723,0.31257300479359723,-0.31257300479359723,-0.31257300479359723,0.31257300479359723,-0.31257300479359723,-0.31257300479359723,-0.31257300479359723,0.31257300479359723,7.47998046875,10.620498657226577,339.510009765625,305.62041503906244,307.7840148925781,309.94761474609373,,,,,,,,,,0.0,0.0,0.0
2022-07-18,341.1300048828125,346.7999877929688,339.3200073242188,340.1799926757812,340.1799926757812,315900,0.31257300479359723,3.2094417693937065,2.4352683627003695,2.3615509858477974,2.998492237864139,330.5539978027344,336.6019989013672,334.38099975585936,348.80350087483725,378.3790008544922,335.45584003853105,334.9092035455697,338.2106101447553,353.8834299355313,375.85718139199884,334.82768808153924,336.8158168532057,-1.9881287716664815,-3.229671526652006,-4.003761364698647,4.003761364698647,-4.003761364698647,-4.003761364698647,4.003761364698647,4.003761364698647,-4.003761364698647,-4.003761364698647,4.003761364698647,11.690002441406307,10.613999938964861,346.7999877929688,316.1449127197265,318.2690124511719,320.3931121826172,,,,,,,,,,0.0,0.0,0.0
2022-07-19,344.2000122070312,354.0499877929688,342.3599853515625,353.7999877929688,353.7999877929688,251800,4.003761364698647,2.0941372338966664,2.6777622999594515,2.451047113501246,3.034687844523998,336.4759948730469,337.9689971923828,334.2793324788411,348.08600056966145,377.9431005859375,341.570555956677,338.3438915905513,339.2163764446401,353.8806941275784,375.420405281127,337.74650342175914,338.0739035894845,-0.32740016772532954,-2.649217254866671,-3.4369711932338785,3.4369711932338785,-3.4369711932338785,-3.4369711932338785,3.4369711932338785,3.4369711932338785,-3.4369711932338785,-3.4369711932338785,3.4369711932338785,12.720001220703125,10.841999816894546,354.0499877929688,323.4491879272461,325.5719879150391,327.69478790283205,,,,,,,,,,0.0,0.0,0.0
2022-07-20,357.0299987792969,369.2200012207031,356.5,365.9599914550781,365.9599914550781,311900,3.4369711932338785,1.4444904201277022,2.81590654169426,2.5253815192530675,3.0476971900180003,345.5019958496094,340.6979949951172,334.5973317464193,347.7620005289713,377.34980041503906,349.7003677894774,343.3650006568289,340.94177096144256,354.2767366629063,375.2330703538785,342.0870400422698,340.1395397276766,1.947500314593185,-1.7298737409746998,1.3690047771902363,1.3690047771902363,-1.3690047771902363,-1.3690047771902363,1.3690047771902363,1.3690047771902363,1.3690047771902363,-1.3690047771902363,1.3690047771902363,8.260009765625,10.666000366210948,369.2200012207031,330.1975881958008,332.3659881591797,334.53438812255865,,,,,,,,,,0.0,0.0,0.0
2022-07-21,364.9299926757812,371.0299987792969,362.7699890136719,370.9700012207031,370.9700012207031,194600,1.3690047771902363,1.5620698294142052,2.7630159923269666,2.527818144864093,3.0295532642942624,354.00599365234376,343.0819946289063,334.8436655680338,347.3373336791992,376.76030029296874,356.790245599886,348.38409166844235,342.87907613945936,354.82405681234223,375.14865314332053,346.5305725312595,342.42327761604895,4.107294915210559,-0.5624400097376481,-0.9866036741692903,-0.9866036741692903,0.9866036741692903,0.9866036741692903,-0.9866036741692903,-0.9866036741692903,-0.9866036741692903,0.9866036741692903,-0.9866036741692903,11.350006103515625,10.603500366210946,371.0299987792969,345.754800415039,347.88800048828125,350.0212005615234,,,,,,,,,,0.0,0.0,0.0
2022-07-22,371.9500122070312,375.0,363.6499938964844,367.3099975585938,367.3099975585938,159500,-0.9866036741692903,2.0946475975409653,2.8029348483200867,2.4555926235832666,2.9503713853344324,359.643994140625,345.16399536132815,334.9723317464193,347.2085001627604,376.15080017089844,360.29682958612193,351.8251654666517,344.45526461811323,355.23343191877666,374.9934322406527,349.7274071508494,344.26673835253376,5.4606687983156235,0.6421817518730062,-0.49004595707517334,-0.49004595707517334,0.49004595707517334,0.49004595707517334,-0.49004595707517334,-0.49004595707517334,-0.49004595707517334,0.49004595707517334,-0.49004595707517334,4.450012207031193,10.015000915527349,375.0,347.70229797363277,349.822998046875,351.9436981201172,,,,,,,,,,0.0,0.0,0.0
2022-07-25,366.4400024414062,366.4400024414062,361.989990234375,365.510009765625,365.510009765625,177300,-0.49004595707517334,2.2458710405941953,2.7229356610603346,2.1742156206855756,2.9467921092271885,364.7099975585937,347.6319976806641,335.4356658935547,347.1253336588542,375.58260040283204,362.03455631262295,354.3133189755559,345.81363527279143,355.57036889736185,374.8056416965927,352.15549986081487,345.84031401276275,6.315185848052124,1.7767825711088299,-1.8166437227520138,-1.8166437227520138,1.8166437227520138,1.8166437227520138,-1.8166437227520138,-1.8166437227520138,-1.8166437227520138,1.8166437227520138,-1.8166437227520138,8.3599853515625,10.06399993896485,366.4400024414062,352.96699798583984,354.9699981689453,356.97299835205075,,,,,,,,,,0.0,0.0,0.0
2022-07-26,364.3699951171875,364.3699951171875,356.010009765625,358.8699951171875,358.8699951171875,218600,-1.8166437227520138,2.106123784872644,2.127784858478319,2.2058865030559884,2.712261270982409,365.7239990234375,351.09999694824216,336.1473327636719,346.3788335164388,374.89720031738284,360.97970258081114,355.1418055467616,346.6559810692041,355.6785533635856,374.4900843385847,353.18849913102605,346.8054755760535,6.383023554972567,2.6980307678815776,4.310753596341054,4.310753596341054,-4.310753596341054,-4.310753596341054,4.310753596341054,4.310753596341054,4.310753596341054,-4.310753596341054,4.310753596341054,11.69000244140625,10.1145004272461,364.3699951171875,344.2992025756835,346.3120025634765,348.32480255126944,,,,,,,,,,0.0,0.0,0.0
2022-07-27,364.0400085449219,374.9700012207031,363.2799987792969,374.3399963378906,374.3399963378906,239800,4.310753596341054,2.4408735042904577,2.2175268423634376,2.3011120532367313,2.75885040192247,367.4,356.4509979248047,338.09466552734375,346.039333597819,374.4359002685547,365.433133833171,358.6323856906032,348.4420465704097,356.29040395290707,374.487112298967,356.44257562438986,348.8450697065599,7.597505917829949,3.6779257978712523,6.413957899372537,6.413957899372537,-6.413957899372537,-6.413957899372537,6.413957899372537,6.413957899372537,6.413957899372537,-6.413957899372537,6.413957899372537,33.790008544921875,11.369000244140631,374.9700012207031,342.11809417724606,344.1409942626953,346.16389434814454,,,,,,,,,,0.0,0.0,0.0
2022-07-28,367.8500061035156,399.9100036621094,366.1199951171875,398.3500061035156,398.3500061035156,370700,6.413957899372537,3.646573173858801,2.6954710428278736,2.641468250325514,2.882337204390037,372.8760009765625,363.4409973144531,341.0203328450521,346.10166727701824,374.25260040283206,376.40542458995253,365.8537712202236,351.66191492738426,357.66940730210735,374.95964484955215,362.8898726211784,352.5121020322603,10.37777058891811,5.017894756080624,0.16317155429275101,0.16317155429275101,-0.16317155429275101,-0.16317155429275101,-0.16317155429275101,0.16317155429275101,0.16317155429275101,-0.16317155429275101,0.16317155429275101,8.660003662109375,11.361000061035162,399.9100036621094,349.95820068359376,352.23200073242185,354.50580078125,,,,,,,,,,0.0,0.0,0.0
2022-07-29,398.1600036621094,402.6499938964844,393.989990234375,399.0,399.0,282900,0.16317155429275101,3.4842876238766403,2.7107006280771113,2.6157817264364924,2.87143515730692,379.21400146484376,369.4289978027344,343.711333211263,346.2966674804687,374.16030029296877,383.936949726635,371.88035827109206,354.71598493206915,359.02450870203825,375.4356914861947,368.4452768333048,355.95565002987064,12.489626803434135,6.512241165551327,0.5714282654879386,0.5714282654879386,-0.5714282654879386,-0.5714282654879386,-0.5714282654879386,0.5714282654879386,0.5714282654879386,-0.5714282654879386,0.5714282654879386,11.399993896484375,11.549000549316414,402.6499938964844,374.915803527832,377.18800354003906,379.46020355224607,,,,,,,,,,0.0,0.0,0.0
2022-08-01,393.3599853515625,402.8999938964844,391.5,401.2799987792969,401.2799987792969,235600,0.5714282654879386,3.3458404951749223,2.6974835459663464,2.614402482165225,2.8653484604691215,386.3679992675781,375.53899841308595,346.9743326822917,346.42650095621747,374.13170013427737,389.7179660775223,377.22574745440204,357.7201148576968,360.40993460621064,375.9474599474442,373.4967725173036,359.3130091964948,14.183763320808794,8.04654559660282,-0.002494459144599766,-0.002494459144599766,-0.002494459144599766,0.002494459144599766,0.002494459144599766,-0.002494459144599766,-0.002494459144599766,0.002494459144599766,-0.002494459144599766,9.760009765625,11.315000915527353,402.8999938964844,377.2421926879883,379.55199279785154,381.86179290771486,,,,,,,,,,0.0,0.0,0.0
2022-08-02,395.6600036621094,404.8900146484375,395.1300048828125,401.2699890136719,401.2699890136719,200600,-0.002494459144599766,2.907872222448846,2.6130972175507328,2.6134298869895836,2.829416795780124,394.847998046875,380.28599853515624,349.9933319091797,346.77750091552736,373.95790008544924,393.56864038957224,381.59742773790566,360.5297841580823,361.7496085212094,376.4488961665774,377.7695750552064,362.42093362739683,15.348641427809582,9.506964762844174,2.609216115672781,2.609216115672781,2.609216115672781,-2.609216115672781,-2.609216115672781,2.609216115672781,2.609216115672781,-2.609216115672781,2.609216115672781,9.1099853515625,11.257499694824228,404.8900146484375,378.0069918823242,380.2699920654297,382.53299224853515,,,,,,,,,,0.0,0.0,0.0
2022-08-03,404.739990234375,412.2699890136719,403.1600036621094,411.739990234375,411.739990234375,191900,2.609216115672781,2.704945977960845,2.5501269539654543,2.622710591460711,2.786720963481321,402.3279968261719,384.86399841308594,353.32366536458335,347.5746673583984,373.99399993896486,399.6257570045065,387.0778936463546,363.8336684210689,363.38863742983773,377.14772971247436,382.9957927750785,366.07419707976555,16.92159569531293,10.989890949337926,0.8379104019182934,0.8379104019182934,0.8379104019182934,-0.8379104019182934,-0.8379104019182934,0.8379104019182934,0.8379104019182934,0.8379104019182934,0.8379104019182934,7.100006103515568,11.080000305175783,412.2699890136719,380.1235153198242,382.37501525878906,384.62651519775386,,,,,,,,,,0.0,0.0,0.0
2022-08-04,412.7799987792969,415.6499938964844,408.5499877929688,415.1900024414062,415.1900024414062,148500,0.8379104019182934,1.0452354044169536,2.552073740685244,2.599439051346529,2.7612573836776866,405.69599609375,389.28599853515624,356.6596659342448,348.59116719563804,374.162799987793,404.8138388168064,392.1891861545458,367.14698029334875,365.0870428400531,377.9010420437403,387.94874810835967,369.71240488433153,18.236343224028133,12.439181404275967,0.8983865132577658,0.8983865132577658,0.8983865132577658,-0.8983865132577658,-0.8983865132577658,0.8983865132577658,0.8983865132577658,0.8983865132577658,0.8983865132577658,11.07000732421875,11.228501892089842,415.6499938964844,387.8939883422851,390.1099884033203,392.3259884643555,,,,,,,,,,0.0,0.0,0.0
2022-08-05,409.8299865722656,420.8999938964844,409.8299865722656,418.9200134277344,418.9200134277344,201400,0.8983865132577658,0.9763938561026764,2.4431064889297787,2.586228299264998,2.762224464607491,409.67999877929685,394.44700012207034,359.7149993896484,349.66216735839845,374.4368002319336,409.5158970204491,397.0493365678528,370.4871759794382,366.85205826915734,378.71329890282925,392.7135581574942,373.35741292458357,19.35614523291065,13.822574170002904,-1.1577403676256248,-1.1577403676256248,-1.1577403676256248,1.1577403676256248,1.1577403676256248,-1.1577403676256248,-1.1577403676256248,-1.1577403676256248,-1.1577403676256248,12.639984130859432,11.597001647949218,420.8999938964844,390.9472897338867,393.1929901123047,395.43869049072265,,,,,,,,,,0.0,0.0,0.0
2022-08-08,421.4299926757812,425.8099975585938,413.1700134277344,414.0700073242188,414.0700073242188,129500,-1.1577403676256248,1.3809752388089331,2.5072506564651786,2.562956378480604,2.7109046401080854,412.2380004882813,399.30299987792966,362.00633341471354,350.88866729736327,374.5442004394531,411.03393378837234,400.1440039781011,373.2989715500692,368.40018774637247,379.41343174285674,395.9991657216057,376.3731606578899,19.62600506371581,14.983260348745485,-1.835439893999577,-1.835439893999577,-1.835439893999577,1.835439893999577,1.835439893999577,-1.835439893999577,-1.835439893999577,-1.835439893999577,-1.835439893999577,7.239990234375,10.903500366210938,425.8099975585938,395.38659027099607,397.70599060058595,400.0253909301758,,,,,,,,,,0.0,0.0,0.0
2022-08-09,412.239990234375,412.239990234375,405.0,406.4700012207031,406.4700012207031,180400,-1.835439893999577,1.7790898295690944,2.5098381046009375,2.267935483376811,2.7221725724335153,413.2780029296875,404.06300048828126,364.1653330485026,351.9098337809245,374.458200378418,409.5126229324826,401.2941852949378,375.4390379804327,369.6483783520882,379.9492053958834,397.6100634906976,378.60255625513537,19.00750723556223,15.788109726108836,2.236326496565989,2.236326496565989,2.236326496565989,-2.236326496565989,-2.236326496565989,2.236326496565989,2.236326496565989,2.236326496565989,2.236326496565989,6.77001953125,10.842001342773438,412.239990234375,401.82229675292973,404.0029968261719,406.18369689941414,,,1.0,,,406.18369689941414,,,406.4700012207031,0.0,0.0,0.0704864137764446
2022-08-10,418.2200012207031,420.1400146484375,413.3699951171875,415.5599975585938,415.5599975585938,180000,2.236326496565989,1.660398216885212,2.309308460101848,2.218550797420048,2.6952685210374483,414.04200439453126,408.18500061035155,366.87733256022136,352.86316731770836,374.3759002685547,411.5284144745197,403.88796934287524,378.0274869854754,371.15367734246536,380.65436959712514,400.37159180883543,381.340144499836,19.031447308999418,16.436777242686954,-2.006929537705261,-2.006929537705261,-2.006929537705261,2.006929537705261,2.006929537705261,-2.006929537705261,-2.006929537705261,-2.006929537705261,-2.006929537705261,14.430023193359375,10.800001525878907,420.1400146484375,388.38758728027346,390.5559875488281,392.7243878173828,,,,,,,,,,0.0,0.0,0.0
2022-08-11,421.1400146484375,421.1400146484375,406.7099914550781,407.2200012207031,407.2200012207031,221300,-2.006929537705261,1.8607311750099151,1.558956338861242,2.3232863250284383,2.6637645083794492,412.4480041503906,409.07200012207034,369.27366638183594,353.89316711425784,374.088200378418,410.09227672324755,404.4937933206621,379.9108750006514,372.33617976470265,381.18042170848315,401.4251932568151,383.25717092360395,18.168022333211127,16.78302626079179,0.5206019131753097,0.5206019131753097,0.5206019131753097,-0.5206019131753097,-0.5206019131753097,0.5206019131753097,0.5206019131753097,0.5206019131753097,0.5206019131753097,7.899993896484375,10.793501281738282,421.1400146484375,396.38001129150393,398.5400115966797,400.7000119018555,,,,,,,,,,0.0,0.0,0.0
2022-08-12,410.4200134277344,412.3800048828125,404.4800109863281,409.3399963378906,409.3399963378906,223700,0.5206019131753097,1.8029682841465915,1.5613143525310809,2.2703396009793892,2.6638161771207756,410.53200073242186,410.1059997558594,371.8356658935547,354.9310002644857,373.82600036621096,409.8415165947953,405.3749211419764,381.80952799015074,373.54941965234815,381.7380370476793,402.6428552692882,385.18923206540296,17.45362320388523,16.91714564941048,1.487759904327445,1.487759904327445,1.487759904327445,-1.487759904327445,-1.487759904327445,1.487759904327445,1.487759904327445,1.487759904327445,1.487759904327445,7.739990234375,10.806501770019532,412.3800048828125,397.3943118286133,399.5530120849609,401.7117123413086,,,,,,,,,,0.0,0.0,0.0
2022-08-15,410.239990234375,415.7099914550781,407.9700012207031,415.4299926757812,415.4299926757812,150100,1.487759904327445,1.9267748805547467,1.6073685348278781,2.2676512170393743,2.588728291867807,410.8039978027344,411.5209991455078,374.553998819987,356.3360000610352,373.5670004272461,411.70434195512394,407.20311596630455,383.9785902279334,374.92255319410003,382.40520448585954,404.61010717797944,387.42928840691246,17.18081877106698,16.96988027374178,1.1024689244909622,-1.1024689244909622,-1.1024689244909622,1.1024689244909622,1.1024689244909622,-1.1024689244909622,-1.1024689244909622,-1.1024689244909622,-1.1024689244909622,5.529998779296932,10.498501586914063,415.7099914550781,388.6057009887695,390.7670013427734,392.92830169677734,,,,,,,,,,0.0,0.0,0.0
2022-08-16,411.8399963378906,414.2200012207031,408.6900024414062,410.8500061035156,410.8500061035156,158300,-1.1024689244909622,1.765717939918383,1.6712069033053947,2.201487216871614,2.577241306632442,411.67999877929685,412.4790008544922,376.9113321940104,357.51200002034506,373.39530059814456,411.4195633379212,407.86618690034294,385.71222996184196,376.10050246981854,382.96846788422897,405.5700916280619,389.1641563844386,16.405935243623276,16.85709126771808,1.5577446273353401,-1.5577446273353401,-1.5577446273353401,1.5577446273353401,1.5577446273353401,-1.5577446273353401,-1.5577446273353401,-1.5577446273353401,1.5577446273353401,5.540008544921875,10.139501953125,414.2200012207031,392.6132879638672,394.71298828125,396.8126885986328,,,,,,,,,,0.0,0.0,0.0
2022-08-17,404.739990234375,406.6300048828125,401.0899963378906,404.4500122070312,404.4500122070312,253300,-1.5577446273353401,1.4782087587010677,1.5308589160023234,2.166384383151213,2.588912974283738,409.4580017089844,411.7500030517578,379.103998819987,358.5573333740234,373.0738006591797,409.0963796276246,407.2450642288317,386.921119138951,377.0299945923501,383.393844999532,405.3977717171341,390.29644200092696,15.101329716207147,16.505938957415893,-0.33625548535438293,0.33625548535438293,0.33625548535438293,-0.33625548535438293,-0.33625548535438293,0.33625548535438293,0.33625548535438293,0.33625548535438293,-0.33625548535438293,5.539978027343693,10.003500366210934,406.6300048828125,391.9130969238281,393.9409973144531,395.9688977050781,,,,,,,,,,0.0,0.0,0.0
2022-08-18,405.5700073242188,407.1099853515625,401.5700073242188,405.8099975585938,405.8099975585938,310100,0.33625548535438293,1.2469572457932157,1.5021865428436483,2.1574506641807467,2.5888235221988554,409.1760009765625,410.81200256347654,381.05999857584635,359.59800008138023,372.8367007446289,408.0009189379477,406.9841430160611,388.1397564563473,377.973601246981,383.83772920862236,405.46119107735865,391.44559426445784,14.01559681290081,16.007870528512875,2.097042905995992,-2.097042905995992,-2.097042905995992,2.097042905995992,2.097042905995992,-2.097042905995992,-2.097042905995992,-2.097042905995992,2.097042905995992,8.070007324218693,9.839500427246088,407.1099853515625,384.62230407714844,386.6230041503906,388.62370422363284,,,,,,,,,,0.0,0.0,0.0
2022-08-19,402.8699951171875,402.8699951171875,394.7999877929688,397.2999877929688,397.2999877929688,197800,-2.097042905995992,1.4701455416589413,1.5526217406262972,2.2105837342909047,2.5768012995034772,406.76799926757815,408.65,382.7536651611328,360.6549997965495,372.42670074462893,404.43394188962145,405.2233875209534,388.73073912322616,378.6072532648822,384.10430858653024,404.2056213412987,391.87925304434754,12.32636829695116,15.271570082200533,1.8751527607232983,-1.8751527607232983,-1.8751527607232983,1.8751527607232983,1.8751527607232983,1.8751527607232983,-1.8751527607232983,-1.8751527607232983,1.8751527607232983,3.920013427734375,9.813000488281247,402.8699951171875,385.4630844116211,387.4309844970703,389.39888458251954,,,,,,,,,,0.0,0.0,0.0
2022-08-22,391.239990234375,391.9200134277344,388.0,389.8500061035156,389.8500061035156,140500,-1.8751527607232983,0.9670251113766498,1.601296334696545,2.261570900056345,2.576128283478379,401.652001953125,406.2279998779297,384.3876658121745,361.4490000406901,371.80890075683595,399.5726299609195,402.42822726323743,388.8029498961481,378.9758681120505,384.21808477498536,401.9970651508705,391.72893845613777,10.268126694732757,14.270881404706978,0.659229776576262,-0.659229776576262,-0.659229776576262,0.659229776576262,0.659229776576262,0.659229776576262,-0.659229776576262,-0.659229776576262,0.659229776576262,6.0,9.695001220703123,391.9200134277344,381.28139404296877,383.243994140625,385.20659423828124,,,,,,,,,,0.0,0.0,0.0
2022-08-23,390.8999938964844,391.8099975585938,385.8099975585938,387.2799987792969,387.2799987792969,158300,-0.659229776576262,1.0045751553362796,1.5416882690311027,2.217682541505882,2.558711517897394,396.93800048828126,404.3089996337891,386.49066569010415,362.0471664428711,371.24170074462893,395.475086233712,399.67400390252095,388.7046949853835,379.2481346913045,384.27871673546673,399.7329010937053,391.39938736896437,8.333513724740953,13.083407868713774,-0.012907403719869624,0.012907403719869624,0.012907403719869624,-0.012907403719869624,-0.012907403719869624,-0.012907403719869624,0.012907403719869624,0.012907403719869624,-0.012907403719869624,3.07000732421875,9.264001464843748,391.8099975585938,370.5910107421875,372.53001098632814,374.46901123046877,,,,,,,,,,0.0,0.0,0.0
2022-08-24,390.0599975585938,390.3999938964844,387.3299865722656,387.3299865722656,387.3299865722656,123900,0.012907403719869624,1.0947660206415826,1.238189728971326,2.0185431187924507,2.5290514153654398,393.5139953613281,401.4859985351562,388.70733235677085,362.4613327026367,370.66610046386717,392.76005301322994,397.4296371152018,388.6160041200211,379.5131134414999,384.33913792035383,397.8247603980992,391.0979502729126,6.726810125186603,11.81208832000834,-1.9156826698079559,1.9156826698079559,1.9156826698079559,-1.9156826698079559,-1.9156826698079559,-1.9156826698079559,1.9156826698079559,1.9156826698079559,-1.9156826698079559,8.389984130859375,7.994000244140622,390.3999938964844,371.42919433593755,373.2819946289063,375.1347949218751,,,,,,,,,,0.0,0.0,0.0
