Date_INTC,Open_INTC,High_INTC,Low_INTC,Close_INTC,Adj Close_INTC,Volume_INTC,Daily Return(%)_INTC,Vol5_INTC,Vol10_INTC,Vol20_INTC,Vol60_INTC,SMA5_INTC,SMA10_INTC,SMA30_INTC,SMA60_INTC,SMA100_INTC,EMA5_INTC,EMA10_INTC,EMA30_INTC,EMA60_INTC,EMA100_INTC,Short12_INTC,Long26_INTC,MACD_INTC,SIGNAL9_INTC,Ret5/10_INTC,Ret10/30_INTC,Ret30/60_INTC,Ret30/100_INTC,Emaret5/10_INTC,Emaret10/30_INTC,Emaret30/60_INTC,Emaret30/100_INTC,RetMACD_INTC,DayRange_INTC,average20r_INTC,PRVHI_INTC,HitLevel_INTC,hitlevel_2_INTC,hitlevel_1.8_INTC,Hit?_INTC,Hit?_INTC.1,Hit?_INTC.2,HitAt_2.2_INTC,HitAt_2.0_INTC,HitAt_1.8_INTC,ExitPr_2.2_INTC,ExitPr_2.0_INTC,ExitPr_1.8_INTC,ret_2.2_INTC,Ret2.0_INTC,Ret_1.8_INTC
2018-01-16,43.54999923706055,43.79000091552734,42.88999938964844,43.13999938964844,39.57522201538086,38367200,-0.23127262936291645,1.9446509754553416,1.8533225381582816,1.8860970142739917,1.6911178840031935,43.18199996948242,44.19300003051758,44.71533355712891,44.61133352915446,41.66480014801025,43.425947755388165,43.983184189555786,44.52496935053678,43.70135767077737,42.27710963677848,44.14180514347156,44.54004580033783,-0.3982406568662711,-0.029141410394240327,-2.8975429246295747,-2.8975429246295747,2.8975429246295747,2.8975429246295747,-2.8975429246295747,-2.8975429246295747,-2.8975429246295747,2.8975429246295747,-2.8975429246295747,0.94000244140625,1.0395002365112294,43.79000091552734,41.221798171997065,41.43799819946288,41.654198226928706,,,,,,,,,,0.0,0.0,0.0
2018-01-17,43.54999923706055,44.45000076293945,43.5099983215332,44.38999938964844,40.72192764282227,32368600,2.8975429246295747,2.184992571293419,2.0743409112705042,1.87721958471579,1.7268386481595441,43.33600006103516,43.947000122070314,44.705666859944664,44.68300018310547,41.76210014343262,43.747298300141594,44.05715058957263,44.51626161112463,43.72393608778954,42.31894903782541,44.17998887365262,44.52893125139788,-0.34894237774526005,-0.09310160386444427,-0.2027487132808528,-0.2027487132808528,0.2027487132808528,0.2027487132808528,-0.2027487132808528,-0.2027487132808528,-0.2027487132808528,0.2027487132808528,-0.2027487132808528,0.5700035095214844,1.002500534057616,44.45000076293945,41.50310039520263,41.711000442504876,41.91890048980712,,,,,,,,,,0.0,0.0,0.0
2018-01-18,44.40000152587891,44.7400016784668,44.16999816894531,44.47999954223633,40.80448913574219,26826500,0.2027487132808528,1.496836541489235,1.8161415669312826,1.6507050763419964,1.72464316489496,43.73199996948242,43.86900024414062,44.70533345540365,44.75050017038981,41.85980014801025,43.99153204750651,44.13403221732966,44.513922122809255,43.748725053509105,42.36174211712068,44.226144361127034,44.525306680348876,-0.29916231922184267,-0.13431374693592396,-0.7643888401236174,-0.7643888401236174,-0.7643888401236174,0.7643888401236174,-0.7643888401236174,-0.7643888401236174,-0.7643888401236174,0.7643888401236174,-0.7643888401236174,0.6399993896484375,0.9660005569457997,44.7400016784668,42.2444995880127,42.44499969482422,42.645499801635744,,,,,,,,,,0.0,0.0,0.0
2018-01-19,44.61999893188477,44.88999938964844,44.25,44.81999969482422,41.11639785766602,25780200,0.7643888401236174,1.3347423336798045,1.733878811380533,1.6080902839615898,1.7230834704444429,44.013999938964844,43.90800018310547,44.751333491007486,44.81700013478597,41.961300163269044,44.26768792994575,44.25875357687413,44.53366906293925,43.78384881224075,42.410420484995996,44.31750672015737,44.54713579253224,-0.22962907237486974,-0.15337681202371312,2.074967227818114,-2.074967227818114,-2.074967227818114,2.074967227818114,-2.074967227818114,2.074967227818114,-2.074967227818114,2.074967227818114,-2.074967227818114,1.0,0.9670005798339834,44.88999938964844,42.614800453186035,42.808000564575195,43.001200675964355,,,,,,,,,,0.0,0.0,0.0
2018-01-22,44.79999923706055,45.79000091552734,44.79000091552734,45.75,41.96955108642578,27706800,2.074967227818114,1.3098682340743661,1.8381113884849631,1.6640761967665394,1.7405094288397895,44.51599960327148,44.00900001525879,44.82800013224284,44.89700012207031,42.07230014801026,44.76179195329717,44.52988929016974,44.612142026620596,43.848312785609906,42.47655077242182,44.537890301671624,44.63623684493725,-0.09834654326562742,-0.142370758272096,0.677598630144312,-0.677598630144312,-0.677598630144312,0.677598630144312,-0.677598630144312,0.677598630144312,-0.677598630144312,0.677598630144312,0.677598630144312,0.45999908447266336,0.9385005950927731,45.79000091552734,42.76259811401368,42.95599822998047,43.14939834594727,,,,,,,,,,0.0,0.0,0.0
2018-01-23,45.81000137329102,46.09000015258789,45.63000106811523,46.06000137329102,42.25392913818359,22135100,0.677598630144312,1.121181455603237,1.840821910558346,1.6354227492832334,1.739684906406588,45.1,44.140999984741214,44.927333450317384,44.985000165303546,42.1856001663208,45.19452842662846,44.80809148710088,44.705552307050944,43.92082716553388,42.54751019026081,44.77206123576692,44.74170088407457,0.030360351692351628,-0.10782453627920649,-1.1941012491518332,1.1941012491518332,1.1941012491518332,-1.1941012491518332,1.1941012491518332,-1.1941012491518332,-1.1941012491518332,-1.1941012491518332,-1.1941012491518332,1.170001983642564,0.9470006942749013,46.09000015258789,43.72529960632323,43.91299972534179,44.10069984436034,,,,,,,,,,0.0,0.0,0.0
2018-01-24,45.90000152587891,46.13000106811523,44.95999908447266,45.5099983215332,41.74937438964844,32464200,-1.1941012491518332,1.1768783684608295,1.6560604900579112,1.6549233619424966,1.7420664802672912,45.32399978637695,44.329999923706055,44.99933344523112,45.05433349609375,42.29180015563965,45.29968505826338,44.93571091154312,44.757452049920765,43.97293113786172,42.60617332157313,44.8855900181925,44.7986118053678,0.08697821282470386,-0.06886398645842443,-0.46143505211533814,0.46143505211533814,0.46143505211533814,-0.46143505211533814,0.46143505211533814,-0.46143505211533814,-0.46143505211533814,-0.46143505211533814,-0.46143505211533814,1.2000007629394602,0.981000709533691,46.13000106811523,44.00659862518311,44.19599876403809,44.385398902893066,,,,,,,,,,0.0,0.0,0.0
2018-01-25,45.88000106811523,46.36999893188477,45.16999816894531,45.29999923706055,41.55672836303711,36758700,-0.46143505211533814,1.2544663815684411,1.3340422544767128,1.6327295130607407,1.4646838000763602,45.487999725341794,44.60999984741211,45.05400009155274,45.069333457946776,42.39410015106201,45.2997897845291,45.001945152546284,44.79245509425236,44.01644156734365,42.659516409008525,44.949345282633736,44.83575161512282,0.11359366751091926,-0.03237245566455569,10.5518822836614,-10.5518822836614,-10.5518822836614,10.5518822836614,-10.5518822836614,10.5518822836614,10.5518822836614,10.5518822836614,10.5518822836614,2.0300025939941406,1.0645008087158199,46.36999893188477,43.97179950714111,44.16799964904784,44.364199790954586,,,,,,,,,,0.0,0.0,0.0
2018-01-26,48.38000106811523,50.15000152587891,48.11999893188477,50.08000183105469,45.94174575805664,86916100,10.5518822836614,4.759364960685572,3.4124010008001258,2.8838262098633645,1.9961688694262159,46.54000015258789,45.27700004577637,45.27900009155273,45.16450017293294,42.54400016784668,46.893193800037636,45.925228185002354,45.13358714178799,44.21524682189155,42.80645671439557,45.738677059313886,45.224214594080735,0.5144624652331515,0.07699452851498576,-0.19968507420530446,0.19968507420530446,-0.19968507420530446,-0.19968507420530446,0.19968507420530446,-0.19968507420530446,-0.19968507420530446,-0.19968507420530446,-0.19968507420530446,1.479999542236314,1.1180007934570302,50.15000152587891,44.02809715270997,44.24099731445313,44.453897476196296,,,,,,,,,,0.0,0.0,0.0
2018-01-29,49.59999847412109,50.84999847412109,49.36999893188477,49.97999954223633,45.85000610351562,46304000,-0.19968507420530446,4.896546882314654,3.4011693337917506,2.8871941633259346,1.9737470400483053,47.386000061035155,45.95099983215332,45.50033340454102,45.23933347066244,42.6936001586914,47.9221290474372,46.66245934086307,45.44625890955886,44.40425510780449,42.94850706742212,46.391188210532725,45.57649496061078,0.8146932499219446,0.22453427279637753,-2.3809496550782594,-2.3809496550782594,-2.3809496550782594,-2.3809496550782594,2.3809496550782594,-2.3809496550782594,-2.3809496550782594,-2.3809496550782594,-2.3809496550782594,1.3199996948242259,1.1640007019042962,50.84999847412109,47.690399780273445,47.91399993896485,48.13760009765626,,,,,,,,,,0.0,0.0,0.0
2018-01-30,49.47999954223633,50.06000137329102,48.7400016784668,48.79000091552734,44.75835037231445,32814600,-2.3809496550782594,5.260992622384531,3.586230724084571,2.9532830612782597,1.9730035308770826,47.93199996948242,46.515999984741214,45.68466682434082,45.27400016784668,42.82390018463135,48.211419670133914,47.04928508171112,45.6619842002665,44.548050052319994,43.06418021292915,46.760236318993435,45.81453243875275,0.9457038802406856,0.3687681942852392,-1.332243315601245,-1.332243315601245,-1.332243315601245,-1.332243315601245,1.332243315601245,-1.332243315601245,-1.332243315601245,-1.332243315601245,-1.332243315601245,1.6899986267089773,1.2140005111694325,50.06000137329102,48.289196929931634,48.521997070312494,48.754797210693354,,,1.0,,,48.754797210693354,,,48.79000091552734,0.0,0.0,0.0722056225192568
2018-01-31,49.22999954223633,49.25,47.56000137329102,48.13999938964844,44.16205978393555,41619900,-1.332243315601245,5.277460029815776,3.6252232813469707,2.9615996409037915,1.9789851298834535,48.45800018310547,46.890999984741214,45.80400009155274,45.291333516438804,42.94990016937256,48.18761290997209,47.247596774063354,45.82185614796856,44.66581888305207,43.16469148375528,46.97250756063267,45.98678924993021,0.9857183107024596,0.49215821756868333,-1.0178601370628364,-1.0178601370628364,-1.0178601370628364,-1.0178601370628364,1.0178601370628364,-1.0178601370628364,-1.0178601370628364,-1.0178601370628364,-1.0178601370628364,1.0200004577636648,1.1370006561279282,49.25,47.38920024871827,47.632000350952154,47.87480045318605,,1.0,1.0,,47.632000350952154,47.87480045318605,,48.13999938964844,48.13999938964844,0.0,1.066507883257791,0.553942646135335
2018-02-01,47.70000076293945,48.47000122070312,47.45000076293945,47.65000152587891,43.71255111694336,28840400,-1.0178601370628364,5.327815556709534,3.6704642723716523,2.8566665045034982,1.9719533682659933,48.92800064086914,47.20800018310547,45.85033353169759,45.31316687266032,43.074500198364255,48.00840911527436,47.32076127439345,45.93980101105956,44.763660936915244,43.25350950439139,47.076737401439786,46.109990159259745,0.9667472421800412,0.5870760224909549,-3.1479537292046964,-3.1479537292046964,-3.1479537292046964,-3.1479537292046964,3.1479537292046964,-3.1479537292046964,-3.1479537292046964,-3.1479537292046964,-3.1479537292046964,1.69000244140625,1.123500633239744,48.47000122070312,46.74859855651856,46.975998687744145,47.20339881896973,,,,,,,,,,0.0,0.0,0.0
2018-02-02,47.31999969482422,47.79000091552734,46.09999847412109,46.15000152587891,42.33649826049805,28663000,-3.1479537292046964,1.1593389260278388,3.871553252396468,2.9225543221698156,2.012616803514997,48.14200057983398,47.341000366210935,45.82066688537598,45.30400021870931,43.17830020904541,47.388939918809214,47.107895865572615,45.95336233459629,44.80911472671733,43.31086578204461,46.934162651353496,46.112953964194496,0.8212086871590003,0.633902555424564,-3.531963194413348,-3.531963194413348,-3.531963194413348,-3.531963194413348,3.531963194413348,-3.531963194413348,-3.531963194413348,-3.531963194413348,-3.531963194413348,2.759998321533203,1.1990005493164042,47.79000091552734,45.99829982757568,46.22299995422363,46.44770008087158,,1.0,1.0,,46.22299995422363,46.44770008087158,,46.15000152587891,46.15000152587891,0.0,-0.1579266348290053,-0.6409328222373365
2018-02-05,46.34999847412109,47.2599983215332,44.5,44.52000045776367,40.8411865234375,47869000,-3.531963194413348,1.0979710887799357,3.9990196625964116,3.0376215273243923,2.06340478364715,47.050000762939455,47.218000411987305,45.719333521525066,45.26633358001709,43.26260021209717,46.43262676512737,46.63736942778917,45.86088737480065,44.7996355703582,43.334809042949935,46.56275308310891,45.994957408162584,0.5677956749463249,0.6206811793289162,-0.8760094017034696,0.8760094017034696,0.8760094017034696,0.8760094017034696,-0.8760094017034696,-0.8760094017034696,0.8760094017034696,0.8760094017034696,-0.8760094017034696,1.9000015258788991,1.2500005722045877,47.2599983215332,45.152199707031244,45.391999816894526,45.63179992675781,1.0,1.0,1.0,45.152199707031244,45.391999816894526,45.63179992675781,44.52000045776367,44.52000045776367,44.52000045776367,-1.4001516058344414,-1.921041951551786,-2.4364576255564114
2018-02-06,44.02000045776367,44.93000030517578,43.02999877929688,44.90999984741211,41.47846984863281,58145400,0.8760094017034696,1.779403107481067,4.004366523648343,3.043665444738603,2.066892844808602,46.274000549316405,47.103000259399415,45.65766690572103,45.23650023142497,43.34840019226074,45.92508445922228,46.323302231356976,45.79953979238849,44.80325407124521,43.366000940068,46.308483354540165,45.914590181440325,0.3938931730998405,0.5753235780831011,-0.6457379570533548,0.6457379570533548,0.6457379570533548,0.6457379570533548,-0.6457379570533548,-0.6457379570533548,0.6457379570533548,0.6457379570533548,-0.6457379570533548,1.9599990844726562,1.280500602722166,44.93000030517578,44.50999706268311,44.75999717712403,45.00999729156494,1.0,1.0,1.0,44.02000045776367,44.02000045776367,44.02000045776367,44.90999984741211,44.90999984741211,44.90999984741211,2.0218068614114952,2.0218068614114952,2.0218068614114952
2018-02-07,44.58000183105469,46.29999923706055,44.34000015258789,45.20000076293945,41.74630355834961,37508400,0.6457379570533548,2.06010420560275,3.995046868964211,2.9848940765301406,2.0659905295158763,45.68600082397461,47.07200050354004,45.607666905721025,45.21816692352295,43.435600204467775,45.683389893794676,46.11906560073561,45.76085985500468,44.816262159497484,43.40231776824367,46.13794757121698,45.86165763192174,0.27628993929524626,0.5155168503255302,5.42035557872881,-5.42035557872881,-5.42035557872881,-5.42035557872881,5.42035557872881,5.42035557872881,-5.42035557872881,-5.42035557872881,5.42035557872881,2.6799964904785156,1.356500434875486,46.29999923706055,42.112898979187015,42.36899909973145,42.625099220275885,,,,,,,,,,0.0,0.0,0.0
2018-02-08,45.27999877929688,45.41999816894531,42.7400016784668,42.75,39.48350524902344,43151300,-5.42035557872881,2.764415056847463,4.350649571131603,3.1864108782651854,2.172212004474445,44.70600051879883,46.81700057983399,45.49666684468587,45.171000226338705,43.49310020446777,44.70559326252979,45.50650821878368,45.566610832101155,44.748515859186085,43.38940058471409,45.61672486795283,45.63116447400161,-0.014439606048775033,0.4095255590506692,-2.8070193285133405,2.8070193285133405,2.8070193285133405,2.8070193285133405,-2.8070193285133405,-2.8070193285133405,-2.8070193285133405,2.8070193285133405,-2.8070193285133405,2.2399978637695455,1.4120002746582017,45.41999816894531,43.31569828033448,43.586998367309576,43.85829845428467,1.0,1.0,1.0,43.31569828033448,43.586998367309576,43.85829845428467,42.75,42.75,42.75,-1.3059890589165681,-1.920293662472817,-2.5269982952938705
2018-02-09,43.5,44.27999877929688,42.04000091552734,43.95000076293945,40.59181213378906,49301100,2.8070193285133405,3.414794990921586,2.4315830559747145,3.2124940604848753,2.20339711815927,44.26600036621094,46.20400047302246,45.42466684977214,45.141000239054364,43.562600212097166,44.45372909599968,45.22350686317563,45.462313408284274,44.722335036358324,43.400501578342315,45.36030577487385,45.50663382873775,-0.1463280538638969,0.29835483646775596,-2.0022777083937835,2.0022777083937835,2.0022777083937835,2.0022777083937835,-2.0022777083937835,-2.0022777083937835,-2.0022777083937835,2.0022777083937835,-2.0022777083937835,1.0699996948242188,1.4360002517700186,44.27999877929688,42.31359756469727,42.59599761962891,42.878397674560546,1.0,1.0,1.0,42.31359756469727,42.59599761962891,42.878397674560546,43.95000076293945,43.95000076293945,43.95000076293945,3.867322308721524,3.1787097825514867,2.4991677546166375
2018-02-12,44.15000152587891,45.15999984741211,44.09000015258789,44.83000183105469,41.40457534790039,28379500,2.0022777083937835,3.2514315035392043,2.6308367281868748,3.2373443605250265,2.2189302544703895,44.32800064086914,45.6890007019043,45.378333536783856,45.123833592732744,43.638600234985354,44.579153341018014,45.15196049369909,45.42151911297914,44.72586509520083,43.42880851403959,45.27872055274783,45.45651294002049,-0.17779238727266033,0.2031253917196727,0.825346266940626,-0.825346266940626,-0.825346266940626,-0.825346266940626,0.825346266940626,0.825346266940626,0.825346266940626,-0.825346266940626,0.825346266940626,0.520000457763679,1.4170001983642575,45.15999984741211,41.120798225402844,41.407998275756846,41.69519832611085,,,,,,,,,,0.0,0.0,0.0
2018-02-13,44.59000015258789,44.77999877929688,44.2599983215332,44.45999908447266,41.06283950805664,19517600,-0.825346266940626,3.249687342171885,2.5890550964121974,3.24450840048942,2.2186312367416696,44.23800048828125,45.25600051879883,45.32166684468587,45.10716692606608,43.71250022888184,44.5394352555029,45.02614932838519,45.359485562752916,44.7171481768163,43.44922812929569,45.15276340378242,45.382697098868796,-0.2299336950863733,0.11651357435846352,-2.0692802577314224,-2.0692802577314224,2.0692802577314224,2.0692802577314224,-2.0692802577314224,-2.0692802577314224,-2.0692802577314224,2.0692802577314224,-2.0692802577314224,1.4699974060058665,1.4434999465942382,44.77999877929688,42.04259941101074,42.3259994506836,42.609399490356445,,,,,,,,,,0.0,0.0,0.0
2018-02-14,44.06999969482422,45.5099983215332,44.04000091552734,45.38000106811523,41.91254806518555,19922000,2.0692802577314224,3.3967535644583844,2.7439625725864545,3.2133935137667646,2.2342596478388606,44.274000549316405,44.98000068664551,45.272666931152344,45.10266691843669,43.79430023193359,44.81962385970701,45.0904860083361,45.360809143744035,44.73888105849823,43.48746125679707,45.18772304444901,45.38249739288705,-0.1947743484380453,0.05425598979916176,-1.1899451038345095,-1.1899451038345095,1.1899451038345095,1.1899451038345095,-1.1899451038345095,-1.1899451038345095,-1.1899451038345095,1.1899451038345095,-1.1899451038345095,1.0400009155273438,1.4669998168945313,45.5099983215332,41.60429889678956,41.89299888610841,42.18169887542725,,,,,,,,,,0.0,0.0,0.0
2018-02-15,45.88000106811523,45.9900016784668,44.95000076293945,45.91999816894531,42.41128921508789,23536800,1.1899451038345095,1.39417000696001,2.79093982763468,3.2216883309895987,2.219536045112901,44.90800018310547,44.80700035095215,45.29466692606608,45.124166870117186,43.88170021057129,45.186415296119776,45.241306401174135,45.396885855047344,44.777606209660426,43.535630304562375,45.30038075590998,45.422312265187664,-0.1219315092776867,0.019018489983792068,-0.7839651785912912,0.7839651785912912,-0.7839651785912912,-0.7839651785912912,0.7839651785912912,0.7839651785912912,0.7839651785912912,-0.7839651785912912,0.7839651785912912,1.0800018310546875,1.4889999389648438,45.9900016784668,42.282598724365236,42.57599868774414,42.86939865112305,,,,,,,,,,0.0,0.0,0.0
2018-02-16,45.81999969482422,46.59000015258789,45.5099983215332,45.56000137329102,42.07879257202148,21475200,-0.7839651785912912,1.44352894723277,2.621009050854377,3.226198797178926,2.2222564803164917,45.23000030517578,44.74800033569336,45.33233362833659,45.13983357747396,43.965700225830076,45.31094398851019,45.29925094155902,45.40740943686952,44.803258510107334,43.57571686037878,45.34032238935321,45.4325114583805,-0.09218906902729174,-0.003223021818424692,1.6681262041812306,-1.6681262041812306,1.6681262041812306,1.6681262041812306,-1.6681262041812306,1.6681262041812306,-1.6681262041812306,1.6681262041812306,-1.6681262041812306,1.3199996948242259,1.504999923706055,46.59000015258789,42.71420181274414,43.01200180053711,43.30980178833008,,,,,,,,,,0.0,0.0,0.0
2018-02-20,45.45999908447266,46.70999908447266,45.38999938964844,46.31999969482422,42.78072738647461,25512000,1.6681262041812306,1.3760863873661535,2.367399330267217,3.2145510222613036,2.2304096627896293,45.52799987792969,44.92800025939941,45.385000228881836,45.16283359527588,44.05420021057129,45.64729589061487,45.48484162397088,45.46628622770531,44.852987729278375,43.63005909472424,45.491041974810294,45.4982513277467,-0.007209352936406788,-0.004020288042021112,-0.8203822768109877,0.8203822768109877,-0.8203822768109877,-0.8203822768109877,0.8203822768109877,-0.8203822768109877,-0.8203822768109877,-0.8203822768109877,0.8203822768109877,1.1400032043457102,1.5390001296997073,46.70999908447266,43.27900032043457,43.58000030517578,43.88100028991699,,,,,,,,,,0.0,0.0,0.0
2018-02-21,46.66999816894531,47.06000137329102,45.91999816894531,45.93999862670898,42.42975997924805,27527500,-0.8203822768109877,1.3747447386813563,2.3919725135921106,3.218069683211168,2.231481474061704,45.82399978637695,45.0310001373291,45.42500012715657,45.18433354695638,44.138200187683104,45.74486346931291,45.56759744265054,45.49684831796361,44.88862743083347,43.675800471595224,45.56011222894855,45.53097334989206,0.029138879056489486,0.002611545377681008,-0.3047440005081681,0.3047440005081681,-0.3047440005081681,-0.3047440005081681,0.3047440005081681,-0.3047440005081681,-0.3047440005081681,-0.3047440005081681,-0.3047440005081681,0.94000244140625,1.5275001525878917,47.06000137329102,43.324198799133306,43.63199882507325,43.939798851013194,,,,,,,,,,0.0,0.0,0.0
2018-02-22,46.13999938964844,46.56000137329102,45.61999893188477,45.79999923706055,42.30046081542969,16946400,-0.3047440005081681,1.1617873319233627,2.3935266989779276,3.2063193835680237,2.2319129672109197,45.907999420166014,45.09099998474121,45.49766680399577,45.20183353424072,44.21790016174317,45.76324205856213,45.60985231436145,45.51640644177632,44.91850847366059,43.71786381348563,45.59701792250424,45.55090119338602,0.04611672911822495,0.011312582125789799,4.213974535645973,-4.213974535645973,4.213974535645973,4.213974535645973,-4.213974535645973,4.213974535645973,4.213974535645973,4.213974535645973,4.213974535645973,1.479999542236314,1.5415000915527344,46.56000137329102,43.69950103759766,44.00500106811524,44.31050109863282,,,,,,,,,,0.0,0.0,0.0
2018-02-23,46.34000015258789,47.79000091552734,46.31000137329102,47.72999954223633,44.08298492431641,26040900,4.213974535645973,2.165857985494779,1.7514439251872524,3.3327764640109603,2.2934711410018864,46.26999969482422,45.58899993896485,45.672000122070315,45.25583349863688,44.31440013885498,46.41882788645353,45.99533362852052,45.65921889987052,45.01068850869586,43.79731204573812,45.925168940924564,45.712315885893446,0.2128530550311183,0.0516206767068555,2.8912656219367237,-2.8912656219367237,2.8912656219367237,2.8912656219367237,-2.8912656219367237,2.8912656219367237,2.8912656219367237,2.8912656219367237,2.8912656219367237,1.0300025939941406,1.4915000915527343,47.79000091552734,43.16870117187501,43.477001190185554,43.7853012084961,,,,,,,,,,0.0,0.0,0.0
2018-02-26,48.20000076293945,49.13000106811523,48.09999847412109,49.11000061035156,45.3575439453125,26992300,2.8912656219367237,2.119340936755556,1.7606301788566716,2.40523721464291,2.320308919762517,46.97999954223633,46.10499992370605,45.862000147501625,45.3288335164388,44.41510013580322,47.31588546108621,46.56163671612616,45.88184997796607,45.14509218415998,43.90251379949284,46.41514304391333,45.9639962358533,0.45114680806003093,0.1315259029774906,1.6289945573568585,1.6289945573568585,1.6289945573568585,1.6289945573568585,-1.6289945573568585,1.6289945573568585,1.6289945573568585,1.6289945573568585,1.6289945573568585,1.5900001525878906,1.4970001220703133,49.13000106811523,44.50870071411132,44.80700073242187,45.10530075073241,,,,,,,,,,0.0,0.0,0.0
2018-02-27,49.36999893188477,50.90000152587891,49.31000137329102,49.90999984741211,46.09641647338867,43624100,1.6289945573568585,2.118773896291333,1.7439607859653457,2.4346300632476465,2.313714468366376,47.69799957275391,46.612999725341794,46.084333419799805,45.42816683451335,44.52040012359619,48.18059025652818,47.17043001272361,46.14173061470453,45.30131866492234,44.02147391925361,46.952813321374684,46.25629279967247,0.6965205217022117,0.24452482672243483,-1.2422338885599504,-1.2422338885599504,-1.2422338885599504,-1.2422338885599504,1.2422338885599504,-1.2422338885599504,-1.2422338885599504,-1.2422338885599504,-1.2422338885599504,1.0600013732910085,1.4840002059936523,50.90000152587891,45.836600799560536,46.1360008239746,46.43540084838866,,,,,,,,,,0.0,0.0,0.0
2018-02-28,50.18000030517578,50.34000015258789,49.27999877929688,49.29000091552734,45.52379608154297,35541200,-1.2422338885599504,2.2402736080158547,1.7990195059829184,2.3883690690414427,2.3093870482335097,48.36800003051758,47.09599990844727,46.289333470662434,45.50233351389567,44.619900131225585,48.550393809527904,47.5558065405061,46.34484482766084,45.43209513215529,44.12580118650656,47.31238064355202,46.48101191936542,0.8313687241865964,0.3618936062152671,-2.941774672360914,-2.941774672360914,-2.941774672360914,-2.941774672360914,2.941774672360914,-2.941774672360914,-2.941774672360914,-2.941774672360914,-2.941774672360914,2.25,1.5120002746582035,50.34000015258789,47.63520107269288,47.93200111389161,48.22880115509034,,,,,,,,,,0.0,0.0,0.0
2018-03-01,49.5,49.72000122070312,47.47000122070312,47.84000015258789,44.18458557128906,36326600,-2.941774672360914,2.950715726643788,2.1479393201916115,2.4643078596058543,2.343498217533097,48.77600021362305,47.34199981689453,46.40433349609375,45.555000178019206,44.703000144958494,48.31359592388124,47.607478106339144,46.441306461527105,45.51104283774324,44.1993496808844,47.39355287571138,46.58167771441894,0.8118751612924413,0.451889917230702,2.3829418603937222,2.3829418603937222,2.3829418603937222,2.3829418603937222,-2.3829418603937222,2.3829418603937222,2.3829418603937222,2.3829418603937222,2.3829418603937222,2.0900001525878835,1.5655002593994145,49.72000122070312,47.01359954833984,47.315999603271486,47.618399658203124,,,1.0,,,47.618399658203124,,,47.84000015258789,0.0,0.0,0.46536737054453237
2018-03-02,47.20000076293945,49.04999923706055,46.95999908447266,48.97999954223633,45.23748016357422,33310600,2.3829418603937222,2.5204083347915005,2.219379326573494,2.507488754028926,2.359992695282967,49.02600021362305,47.647999954223636,46.55433349609375,45.6298334757487,44.79650012969971,48.53573046333294,47.85702745832045,46.60509311189544,45.624779123136456,44.29401601477256,47.63762159363829,46.75933118314615,0.8782904104921414,0.5371700158829898,1.57207118203357,1.57207118203357,1.57207118203357,1.57207118203357,-1.57207118203357,1.57207118203357,1.57207118203357,1.57207118203357,1.57207118203357,1.7599983215332102,1.5690000534057624,49.04999923706055,46.275900650024404,46.58900070190429,46.90210075378417,,,,,,,,,,0.0,0.0,0.0
2018-03-05,48.56999969482422,49.79999923706055,48.04000091552734,49.75,45.94864273071289,30826500,1.57207118203357,2.269836270216571,2.172533145522968,2.3987487660450104,2.3425881143256735,49.15400009155273,48.06699981689453,46.71866683959961,45.735000165303546,44.89540012359619,48.9404869755553,48.20120428408037,46.80799033048284,45.760032266640174,44.40205530160875,47.96260288692471,46.980862206616806,0.981740680307901,0.626084148767972,1.9296464009500771,1.9296464009500771,1.9296464009500771,1.9296464009500771,-1.9296464009500771,1.9296464009500771,1.9296464009500771,1.9296464009500771,1.9296464009500771,1.1800003051757741,1.490000152587891,49.79999923706055,45.598199119567866,45.91199913024902,46.22579914093018,,,,,,,,,,0.0,0.0,0.0
2018-03-06,50.15999984741211,51.33000183105469,50.15000152587891,50.70999908447266,46.83528900146484,39132300,1.9296464009500771,2.3179784034869497,2.1842846242767697,2.2322039341236546,2.3523298533122468,49.31399993896484,48.50599975585938,46.88400014241537,45.856000137329104,45.00600009918213,49.53032434519443,48.6573487932426,47.05973283074025,45.92232626066747,44.52696507948724,48.38527922500901,47.25709456793946,1.1281846570695464,0.7265042504282869,1.2029197818272823,1.2029197818272823,1.2029197818272823,1.2029197818272823,-1.2029197818272823,1.2029197818272823,1.2029197818272823,1.2029197818272823,1.2029197818272823,1.3900032043457102,1.4645002365112316,51.33000183105469,46.52199890136718,46.81999893188477,47.117998962402346,,,,,,,,,,0.0,0.0,0.0
2018-03-07,50.18000030517578,51.4900016784668,50.09999847412109,51.31999969482422,47.39867782592773,31801900,1.2029197818272823,2.152723280549331,2.0959542148963597,2.234933726114832,2.3504638658493904,49.71999969482422,49.0439998626709,47.059333419799806,45.993333435058595,45.126200103759764,50.12688279507103,49.14146713898471,47.33458875745535,46.099299160148014,44.661480616424605,48.836774681903655,47.55805050326426,1.2787241786393935,0.8369482360705083,-1.130159820355409,-1.130159820355409,-1.130159820355409,-1.130159820355409,1.130159820355409,-1.130159820355409,-1.130159820355409,-1.130159820355409,-1.130159820355409,1.6100006103515696,1.4470003128051772,51.4900016784668,48.10810131072998,48.401001358032225,48.69390140533447,,,,,,,,,,0.0,0.0,0.0
