Date_ON_L01d,Open_ON_L01d,High_ON_L01d,Low_ON_L01d,Close_ON_L01d,Adj Close_ON_L01d,Volume_ON_L01d,Daily_Return_ON_L01d,Vol5_ON_L01d,Vol10_ON_L01d,Vol20_ON_L01d,Vol60_ON_L01d,SMA5_ON_L01d,SMA10_ON_L01d,SMA30_ON_L01d,SMA60_ON_L01d,SMA100_ON_L01d,EMA5_ON_L01d,EMA10_ON_L01d,EMA30_ON_L01d,EMA60_ON_L01d,EMA100_ON_L01d,Short12_ON_L01d,Long26_ON_L01d,MACD_ON_L01d,SIGNAL9_ON_L01d,Ret5/10_ON_L01d,Ret10/30_ON_L01d,Ret30/60_ON_L01d,Ret30/100_ON_L01d,Emaret5/10_ON_L01d,Emaret10/30_ON_L01d,Emaret30/60_ON_L01d,Emaret30/100_ON_L01d,RetMACD_ON_L01d,DayRange_ON_L01d,average20r_ON_L01d,PRVHI_ON_L01d,HitLevel_ON_L01d,hitlevel_2_ON_L01d,hitlevel_1.8_ON_L01d,positive_return_dummy,sma_ratio_L01d,RetMACD_L01d,R_sma_ratio_L01d,ret_sma_ratio_L01d,ema_ratio_L01d,R_ema_ratio_L01d,ret_ema_ratio_L01d,volatility_ratio_L01d,R_vol_ratio_L01d,ret_vol_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_best,best
2024-03-22,75.0,75.73999786376953,73.86000061035156,74.68000030517578,74.68000030517578,3345600.0,-1.451568344999253,1.457837959714141,2.347713849072597,2.917118280422638,2.640262641479369,74.77799987792969,77.0009994506836,78.27866643269857,77.11716651916504,75.49099975585938,75.36576070315583,76.28213810087975,77.30851328811909,77.59810110543654,78.62585740235389,76.54814062254364,77.26357881629457,-0.7154381937509271,-0.1205785901998251,1.5265122991294746,1.5265122991294746,-1.5265122991294746,-1.5265122991294746,-1.5265122991294746,1.5265122991294746,1.5265122991294746,1.5265122991294746,1.5265122991294746,2.430000305175781,2.8824996948242188,75.73999786376953,71.12130470275879,71.6930046081543,72.2647045135498,0.0,0.983677966932236,1.451568344999253,-1.0,1.451568344999253,0.9879869990467224,-1.0,1.451568344999253,1.1048591282525375,1.0,-1.451568344999253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.451568344999253,1
2024-03-25,72.19999694824219,74.55000305175781,72.12000274658203,73.54000091552734,73.54000091552734,5462700.0,-1.5265122991294746,1.4875314355922509,1.9181271819673045,2.899862209930924,2.645635263998438,74.72200012207031,76.19499969482422,78.03666636149089,76.92533315022787,75.57299980163575,74.75717410727967,75.78356770354294,77.06538345762931,77.46504864019361,78.52514737291177,76.08534989838729,76.98775823105255,-0.90240833266526,-0.2769445386929121,0.8838747862208198,0.8838747862208198,-0.8838747862208198,-0.8838747862208198,-0.8838747862208198,0.8838747862208198,0.8838747862208198,0.8838747862208198,0.8838747862208198,1.4900054931640625,2.8150001525878907,74.55000305175781,69.39849853515625,69.9749984741211,70.55149841308594,0.0,0.9763999828217228,1.5265122991294746,-1.0,1.5265122991294746,0.9864562513039975,-1.0,1.5265122991294746,1.0960929684420158,1.0,-1.5265122991294746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5265122991294746,1
2024-03-26,74.0,74.16000366210938,72.66999816894531,72.88999938964844,72.88999938964844,5876600.0,-0.8838747862208198,1.5087514135785125,1.7547728790054216,2.901062306116931,2.6470120881570898,74.49199981689453,75.225,77.76899973551433,76.72383308410645,75.67549980163574,74.13478253473593,75.25746437374394,76.79600384034022,77.31504702542165,78.41356028413429,75.59375751242746,76.68422053909669,-1.0904630266692266,-0.439648236288175,-3.731652138125013,-3.731652138125013,3.731652138125013,3.731652138125013,3.731652138125013,-3.731652138125013,-3.731652138125013,-3.731652138125013,-3.731652138125013,2.7699966430664062,2.8709999084472657,74.16000366210938,68.35700271606446,68.92000274658203,69.48300277709961,1.0,0.967287740048525,0.8838747862208198,-1.0,0.8838747862208198,0.9850821197823973,-1.0,0.8838747862208198,1.0959762213011717,1.0,-0.8838747862208198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8838747862208198,1
2024-03-27,73.91999816894531,75.7699966430664,73.0,75.61000061035156,75.61000061035156,6723600.0,3.731652138125013,2.191838137992652,2.191867796471371,3.03042457892177,2.688092390586541,74.5,74.79700012207032,77.66966654459635,76.59183311462402,75.78319984436035,74.62652189327449,75.32156187130896,76.71948750292161,77.2591438642718,78.35804425099008,75.59625645056963,76.60464869252297,-1.008392241953345,-0.5533970374212092,2.724504089359472,2.724504089359472,-2.724504089359472,-2.724504089359472,-2.724504089359472,2.724504089359472,2.724504089359472,2.724504089359472,2.724504089359472,2.7000045776367188,2.904000091552734,75.7699966430664,67.8438038635254,68.41800384521484,68.9922038269043,0.0,0.9630143072536997,-3.731652138125013,-1.0,-3.731652138125013,0.9907723637061325,-1.0,-3.731652138125013,1.1273513475705097,1.0,3.731652138125013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.731652138125013,1
2024-03-28,75.43000030517578,76.08000183105469,73.37999725341797,73.55000305175781,73.55000305175781,7408900.0,-2.724504089359472,2.496832507049406,2.101348959971982,2.9888394050361984,2.69174663748925,74.05400085449219,74.43500061035157,77.3990000406901,76.46016654968261,75.85239990234375,74.2676822794356,74.9994602677542,76.5150046351046,77.13753269009102,78.2628355143716,75.2814482353678,76.37837864505889,-1.0969304096910832,-0.662103711875184,-0.4078795512111287,-0.4078795512111287,0.4078795512111287,0.4078795512111287,0.4078795512111287,-0.4078795512111287,-0.4078795512111287,-0.4078795512111287,-0.4078795512111287,1.75,2.81349983215332,76.08000183105469,69.38119644165039,69.96199645996094,70.54279647827148,1.0,0.9617049389684582,2.724504089359472,-1.0,2.724504089359472,0.990242889939393,-1.0,2.724504089359472,1.1103717427967381,1.0,-2.724504089359472,0.0,1.0,0.0,0.00259626,0.00259626,0.003476712,0.003476712,-2.724504089359472,1
2024-04-01,73.88999938964844,74.88999938964844,73.13999938964844,73.8499984741211,73.8499984741211,4601400.0,0.4078795512111287,2.4712265313651165,1.914576523998628,2.903762651987559,2.6725626324660867,73.88800048828125,74.33300018310547,77.17333323160807,76.36916656494141,75.90839988708495,74.12845434433078,74.79046721436636,76.34306875375083,77.02974468301004,78.17545260268348,75.06122519517601,76.19109122498944,-1.129866029813428,-0.7556561754628328,4.5632974770723,4.5632974770723,-4.5632974770723,-4.5632974770723,-4.5632974770723,4.5632974770723,4.5632974770723,4.5632974770723,4.5632974770723,1.69000244140625,2.7720001220703123,74.88999938964844,69.89030220031738,70.45300216674805,71.0157021331787,0.0,0.9631954079270055,-0.4078795512111287,-1.0,-0.4078795512111287,0.9911484324848767,-1.0,-0.4078795512111287,1.086508737611187,1.0,0.4078795512111287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4078795512111287,1
2024-04-02,71.80000305175781,72.0,70.30999755859375,70.4800033569336,70.4800033569336,7107300.0,-4.5632974770723,3.15704752601203,2.3590287590463066,3.039872666344054,2.689416531468296,73.2760009765625,73.9990005493164,76.90133336385091,76.27383333841959,75.95089988708496,72.91230401519839,74.00674651301495,75.96480647008521,76.81499906576163,78.02306746910426,74.35642183544641,75.76804767920751,-1.411625843761101,-0.8868501091224865,-0.3547105392914341,-0.3547105392914341,0.3547105392914341,0.3547105392914341,0.3547105392914341,-0.3547105392914341,-0.3547105392914341,-0.3547105392914341,-0.3547105392914341,1.6399993896484375,2.6765003204345703,72.0,68.79159912109375,69.34599914550782,69.90039916992187,1.0,0.9622590053048572,4.5632974770723,-1.0,4.5632974770723,0.9852115847624231,-1.0,4.5632974770723,1.1303093554959391,1.0,-4.5632974770723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.5632974770723,1
2024-04-03,70.29000091552734,71.51000213623047,69.87000274658203,70.7300033569336,70.7300033569336,5308700.0,0.3547105392914341,3.197781442554271,2.361057910862076,2.9596819210689005,2.6890076219041967,72.84400177001953,73.66800079345703,76.67666676839193,76.1910001118978,75.99019989013672,72.18487046244346,73.41097503009107,75.62707723697866,76.61549100973447,77.87865035797218,73.79851130029058,75.39485921089093,-1.596347910600343,-1.028749669418058,2.304545179486001,2.304545179486001,-2.304545179486001,-2.304545179486001,-2.304545179486001,2.304545179486001,2.304545179486001,2.304545179486001,2.304545179486001,3.7399978637695312,2.7470001220703124,71.51000213623047,66.11169929504395,66.64699935913086,67.18229942321777,0.0,0.960761648859583,-0.3547105392914341,-1.0,-0.3547105392914341,0.9832980754288438,-1.0,-0.3547105392914341,1.1006595507427488,1.0,0.3547105392914341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3547105392914341,1
2024-04-04,71.38999938964844,72.54000091552734,68.80000305175781,69.0999984741211,69.0999984741211,7280100.0,-2.304545179486001,2.136398819140158,2.2492636094583656,2.9753709505640638,2.674061493616372,71.54200134277343,73.02100067138672,76.39266662597656,76.04366671244303,76.01869987487792,71.15657979966934,72.62716111082379,75.20597538131044,76.36908141840287,77.70481566720285,73.07566317318759,74.92857323038946,-1.852910057201868,-1.19358174697482,-0.3183809342420152,-0.3183809342420152,0.3183809342420152,0.3183809342420152,0.3183809342420152,-0.3183809342420152,-0.3183809342420152,-0.3183809342420152,-0.3183809342420152,1.55999755859375,2.4584999084472656,72.54000091552734,65.46660186767578,66.01600189208985,66.5654019165039,1.0,0.9558640102053547,2.304545179486001,-1.0,2.304545179486001,0.9797516343932203,-1.0,2.304545179486001,1.11267858187517,1.0,-2.304545179486001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.304545179486001,1
2024-04-05,69.0999984741211,69.66999816894531,68.11000061035156,69.31999969482422,69.31999969482422,7564500.0,0.3183809342420152,2.226577385035041,2.2515914805108146,2.4253468234278666,2.6715066723896586,70.69600067138671,72.37500076293945,76.09133326212564,75.91516672770182,76.06839988708496,70.54438643138764,72.0258590351875,74.82623501444037,76.13796398484291,77.53877970735377,72.49786879190091,74.51312333886611,-2.0152545469651955,-1.357916306972895,0.8222730775152872,0.8222730775152872,-0.8222730775152872,0.8222730775152872,-0.8222730775152872,0.8222730775152872,0.8222730775152872,0.8222730775152872,0.8222730775152872,1.779998779296875,2.3104999542236326,69.66999816894531,67.13130111694336,67.62300109863281,68.11470108032226,0.0,0.9511595823090145,-0.3183809342420152,-1.0,-0.3183809342420152,0.9794313789013457,-1.0,-0.3183809342420152,0.9078572958451185,-1.0,0.3183809342420152,1.0,0.0,1.0,0.989332676,0.684746206,0.611995816,0.309213937,0.3183809342420152,1
2024-04-08,69.30999755859375,70.36000061035156,68.58000183105469,68.75,68.75,3915100.0,-0.8222730775152872,2.0730536325626328,2.242124300193509,2.238641967403346,2.663719098973188,69.6760009765625,71.78200073242188,75.84333318074545,75.80083338419597,76.08209991455078,69.9462576209251,71.43024830151704,74.43421985221842,75.89573565747101,77.364744465624,71.92127359314692,74.08622531376491,-2.164951720617992,-1.5193233897019145,-3.1854580965909087,-3.1854580965909087,3.1854580965909087,-3.1854580965909087,3.1854580965909087,-3.1854580965909087,-3.1854580965909087,-3.1854580965909087,-3.1854580965909087,2.340003967285156,2.253000259399414,70.36000061035156,64.58689826965332,65.04899826049805,65.51109825134277,1.0,0.946451029009434,0.8222730775152872,-1.0,0.8222730775152872,0.9792246181991723,-1.0,0.8222730775152872,0.8404196854939769,-1.0,0.8222730775152872,1.0,0.0,0.0,0.923893452,0.923893452,0.0738694,0.0738694,-0.8222730775152872,-1
