Date_SMCI_L01d,Open_SMCI_L01d,High_SMCI_L01d,Low_SMCI_L01d,Close_SMCI_L01d,Adj Close_SMCI_L01d,Volume_SMCI_L01d,Daily_Return_SMCI_L01d,Vol5_SMCI_L01d,Vol10_SMCI_L01d,Vol20_SMCI_L01d,Vol60_SMCI_L01d,SMA5_SMCI_L01d,SMA10_SMCI_L01d,SMA30_SMCI_L01d,SMA60_SMCI_L01d,SMA100_SMCI_L01d,EMA5_SMCI_L01d,EMA10_SMCI_L01d,EMA30_SMCI_L01d,EMA60_SMCI_L01d,EMA100_SMCI_L01d,Short12_SMCI_L01d,Long26_SMCI_L01d,MACD_SMCI_L01d,SIGNAL9_SMCI_L01d,Ret5/10_SMCI_L01d,Ret10/30_SMCI_L01d,Ret30/60_SMCI_L01d,Ret30/100_SMCI_L01d,Emaret5/10_SMCI_L01d,Emaret10/30_SMCI_L01d,Emaret30/60_SMCI_L01d,Emaret30/100_SMCI_L01d,RetMACD_SMCI_L01d,DayRange_SMCI_L01d,average20r_SMCI_L01d,PRVHI_SMCI_L01d,HitLevel_SMCI_L01d,hitlevel_2_SMCI_L01d,hitlevel_1.8_SMCI_L01d,positive_return_dummy,sma_ratio_L01d,RetMACD_L01d,R_sma_ratio_L01d,ret_sma_ratio_L01d,ema_ratio_L01d,R_ema_ratio_L01d,ret_ema_ratio_L01d,volatility_ratio_L01d,R_vol_ratio_L01d,ret_vol_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_best,best
2024-03-25,972.75,1072.739990234375,967.0,1042.7900390625,1042.7900390625,7017200.0,7.201312738386228,7.0664684965934805,6.341797301239527,6.575567072118536,8.669084106231995,958.9159912109376,1034.5269836425782,964.6786560058594,703.5573272705078,533.1785960388183,997.9435204100608,1008.636061652971,930.7434148902124,772.5459855676859,637.145667037006,1008.8017520205044,953.8129593282692,54.98879269223539,84.03329359670008,1.7002445175531016,-1.7002445175531016,-1.7002445175531016,-1.7002445175531016,1.7002445175531016,1.7002445175531016,-1.7002445175531016,-1.7002445175531016,1.7002445175531016,84.0,84.36249694824218,1072.739990234375,803.0624774169921,819.6449768066407,836.2274761962891,0.0,1.072405797725346,-7.201312738386228,1.0,7.201312738386228,0.9893990095640771,-1.0,-7.201312738386228,0.7585077029523245,-1.0,-7.201312738386228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.201312738386228,1
2024-03-26,1087.0,1106.109985351562,1022.109985351562,1025.06005859375,1025.06005859375,6356300.0,-1.7002445175531016,4.918382796447526,5.716941759242187,6.543503774434645,8.672885250657991,981.7340087890624,1020.7329895019532,973.0803243001302,715.7841613769531,541.0344966125489,1006.9823664712906,1011.6222429149308,936.8283596452796,780.8251355029666,644.8271401371395,1011.30302995485,959.0905222368232,52.2125077180267,77.66913642096542,0.1726806689584944,-0.1726806689584944,-0.1726806689584944,-0.1726806689584944,0.1726806689584944,0.1726806689584944,-0.1726806689584944,-0.1726806689584944,0.1726806689584944,61.47003173828125,85.71099853515624,1106.109985351562,887.1424969482422,904.0149963378906,920.8874957275392,0.0,1.0489709472196926,1.7002445175531016,1.0,-1.7002445175531016,0.9954134297894927,-1.0,1.7002445175531016,0.7544783062750893,-1.0,1.7002445175531016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7002445175531016,1
2024-03-27,1042.119995117188,1047.81005859375,986.3400268554688,1023.289978027344,1023.289978027344,5257800.0,-0.1726806689584944,4.658672172520292,5.615778845112914,6.438040425696437,8.655844815879222,1007.0980102539064,1004.2549926757812,980.8069905598958,728.1013275146485,548.7446963500977,1012.4182369899752,1013.7436492990056,942.4065285731548,788.7748024709789,652.3214537587277,1013.1471758121568,963.8460374805657,49.30113833159123,71.99553680309059,-1.2958153617443764,-1.2958153617443764,-1.2958153617443764,-1.2958153617443764,1.2958153617443764,1.2958153617443764,-1.2958153617443764,-1.2958153617443764,1.2958153617443764,35.97998046875,84.93399658203124,1047.81005859375,917.5457885742182,934.6879882812495,951.8301879882808,0.0,1.023906846445395,0.1726806689584944,1.0,-0.1726806689584944,0.9986925567327135,-1.0,0.1726806689584944,0.7437795573559494,-1.0,0.1726806689584944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1726806689584944,1
2024-03-28,1008.619995117188,1033.0,997.02001953125,1010.030029296875,1010.030029296875,3463100.0,-1.2958153617443764,3.641070822596516,5.477584469600958,6.362428908377739,8.665643360396098,1014.7820190429688,992.2469970703124,985.1229919433594,740.1776611328125,556.3859967041016,1011.6221677589416,1013.0684456622546,946.7693350714592,796.0290722029755,659.404791888196,1012.6676148098056,967.2670739114031,45.40054089840237,66.67653762215295,2.685068199018442,2.685068199018442,2.685068199018442,2.685068199018442,-2.685068199018442,-2.685068199018442,2.685068199018442,2.685068199018442,-2.685068199018442,64.0,85.83399658203123,1033.0,860.9552661132813,877.9420654296875,894.9288647460937,1.0,1.0072315895428443,1.2958153617443764,1.0,-1.2958153617443764,0.9985723788856462,-1.0,1.2958153617443764,0.7342131038366341,-1.0,1.2958153617443764,0.0,1.0,3.0,0.026782036,0.01071160025,0.997523248,0.63902174675,-1.2958153617443764,1
2024-04-01,1010.0,1069.0,1005.0,1037.150024414062,1037.150024414062,5185200.0,2.685068199018442,3.6960433369507983,5.345809126110766,6.320682067759485,8.648497559518576,1027.6640258789062,989.07900390625,986.2279927571616,752.7861612955729,564.2074969482422,1020.1314533106486,1017.4469145262196,952.6003472871112,803.9346771935029,666.8848955025696,1016.4341393643066,972.443588763452,43.99055060085448,62.139340217893256,-2.6264330741273705,-2.6264330741273705,-2.6264330741273705,-2.6264330741273705,2.6264330741273705,-2.6264330741273705,-2.6264330741273705,-2.6264330741273705,2.6264330741273705,37.509948730469205,80.97649536132815,1069.0,844.1652075195312,861.3320068359376,878.4988061523438,0.0,1.0028908235925427,-2.685068199018442,1.0,2.685068199018442,1.0026385050129902,1.0,-2.685068199018442,0.7308416316546118,-1.0,-2.685068199018442,1.0,4.0,5.0,0.772605538,0.1086251611999999,0.996720493,0.5638513432,2.685068199018442,1
2024-04-02,1000.0,1012.599975585938,975.0900268554688,1009.909973144531,1009.909973144531,4230100.0,-2.6264330741273705,2.047741332663599,4.981341554377743,4.769872249910765,8.673986692219865,1021.0880126953124,990.002001953125,993.114324951172,764.8046610514323,571.7806967163086,1016.724293255276,1016.0765615477306,956.297742503719,810.6879655853398,673.67747129746,1015.4304214843412,975.2188764953838,40.21154498895737,57.75378117210608,0.5604493796674223,-0.5604493796674223,0.5604493796674223,0.5604493796674223,-0.5604493796674223,0.5604493796674223,0.5604493796674223,0.5604493796674223,-0.5604493796674223,76.61993408203125,78.73749084472658,1012.599975585938,890.851710205078,907.0470092773436,923.2423083496092,1.0,0.9968660979709462,2.6264330741273705,-1.0,-2.6264330741273705,1.0006374831701252,1.0,-2.6264330741273705,0.5499054147949182,-1.0,2.6264330741273705,0.0,0.0,1.0,0.024012242,0.024012242,0.895991862,0.895991862,-2.6264330741273705,1
2024-04-03,975.0,1042.449951171875,965.8300170898438,1015.570007324219,1015.570007324219,6182400.0,0.5604493796674223,1.9991561663884068,3.805300896914532,4.756166778466666,8.675823541763958,1019.1900024414062,1000.4620056152344,1000.714324951172,776.8619944254557,579.3925967407226,1016.339531278257,1015.9844607798194,960.1217595889124,817.4054095767784,680.4476205257125,1015.4518962289378,978.2078491493716,37.244047079566144,53.6518343535981,-5.669724063784965,5.669724063784965,-5.669724063784965,-5.669724063784965,5.669724063784965,-5.669724063784965,-5.669724063784965,-5.669724063784965,5.669724063784965,101.0200805664067,79.91349487304691,1042.449951171875,839.3774957275394,855.1249938964847,870.8724920654302,0.0,0.9997478607734032,-0.5604493796674223,-1.0,-0.5604493796674223,1.0003494841822336,1.0,0.5604493796674223,0.548209257089114,-1.0,-0.5604493796674223,0.0,0.0,2.0,0.032166168,0.017440227,0.994921148,0.974564433,0.5604493796674223,1
2024-04-04,1030.699951171875,1057.180053710938,956.1599731445312,957.989990234375,957.989990234375,5816600.0,-5.669724063784965,3.169828695364778,4.316618972471476,4.834511102977372,8.68561125743389,1006.1300048828124,1006.6140075683594,1008.1749918619792,787.4904942830403,586.3697967529297,996.8896842636298,1005.4400115897386,959.9842260821682,822.0147400901421,685.9435090347949,1006.6116029990052,976.710229970483,29.901373028522016,48.901742088582886,1.0407176280292676,1.0407176280292676,-1.0407176280292676,-1.0407176280292676,1.0407176280292676,1.0407176280292676,-1.0407176280292676,-1.0407176280292676,1.0407176280292676,49.969970703125,78.82449340820317,1057.180053710938,866.6402624511718,882.6229614257811,898.6056604003905,0.0,0.9984516732648399,5.669724063784965,-1.0,5.669724063784965,0.9914959348866677,-1.0,-5.669724063784965,0.5566114991434349,-1.0,5.669724063784965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.669724063784965,1
2024-04-05,968.0,981.989990234375,932.02001953125,948.02001953125,948.02001953125,5336200.0,-1.0407176280292676,3.1713476274931858,3.3951862090126,4.750928407460662,8.668835529110977,993.7280029296876,1004.255010986328,1007.2583251953124,797.5619944254557,593.2011968994141,980.5997960195032,995.0000130336496,959.2123417885608,826.1460607275554,691.1331429060119,997.5975132347352,974.5850291972064,23.01248403752857,43.72389047837203,2.059030308336917,2.059030308336917,-2.059030308336917,-2.059030308336917,2.059030308336917,2.059030308336917,-2.059030308336917,-2.059030308336917,2.059030308336917,62.0,75.07449340820317,981.989990234375,883.766168212891,899.5310668945316,915.2959655761722,0.0,0.9970183277379197,1.0407176280292676,-1.0,1.0407176280292676,0.9855274202758635,-1.0,1.0407176280292676,0.5480468964379911,-1.0,1.0407176280292676,0.0,0.0,4.0,0.384261519,0.09732733425,0.997811258,0.8941312432499999,-1.0407176280292676,1
2024-04-08,962.5,964.0,902.0,928.5,928.5,4316700.0,-2.059030308336917,2.302135102978696,3.442437246043223,4.7547767116055,8.679436031658595,971.997998046875,999.8310119628908,1009.5413248697917,807.3306610107422,599.825896911621,963.2331973463356,982.909101572986,957.2309003828472,829.5019275889471,695.8334767098532,986.9671265832374,971.1713233307466,15.795803252490714,38.138273033195766,2.617123079479672,2.617123079479672,-2.617123079479672,-2.617123079479672,2.617123079479672,2.617123079479672,-2.617123079479672,-2.617123079479672,2.617123079479672,56.239990234375,73.58649291992192,964.0,816.826104736328,831.8410034179686,846.8559020996092,0.0,0.9903814607013207,2.059030308336917,-1.0,2.059030308336917,0.9799819696499277,-1.0,2.059030308336917,0.5478209291781471,-1.0,2.059030308336917,1.0,2.0,7.0,0.99031949,0.1224696116,0.993879914,0.6999013502,-2.059030308336917,1
