Date_ENPH_L01d,Open_ENPH_L01d,High_ENPH_L01d,Low_ENPH_L01d,Close_ENPH_L01d,Adj Close_ENPH_L01d,Volume_ENPH_L01d,Daily_Return_ENPH_L01d,Vol5_ENPH_L01d,Vol10_ENPH_L01d,Vol20_ENPH_L01d,Vol60_ENPH_L01d,SMA5_ENPH_L01d,SMA10_ENPH_L01d,SMA30_ENPH_L01d,SMA60_ENPH_L01d,SMA100_ENPH_L01d,EMA5_ENPH_L01d,EMA10_ENPH_L01d,EMA30_ENPH_L01d,EMA60_ENPH_L01d,EMA100_ENPH_L01d,Short12_ENPH_L01d,Long26_ENPH_L01d,MACD_ENPH_L01d,SIGNAL9_ENPH_L01d,Ret5/10_ENPH_L01d,Ret10/30_ENPH_L01d,Ret30/60_ENPH_L01d,Ret30/100_ENPH_L01d,Emaret5/10_ENPH_L01d,Emaret10/30_ENPH_L01d,Emaret30/60_ENPH_L01d,Emaret30/100_ENPH_L01d,RetMACD_ENPH_L01d,DayRange_ENPH_L01d,average20r_ENPH_L01d,PRVHI_ENPH_L01d,HitLevel_ENPH_L01d,hitlevel_2_ENPH_L01d,hitlevel_1.8_ENPH_L01d,positive_return_dummy,sma_ratio_L01d,RetMACD_L01d,R_sma_ratio_L01d,ret_sma_ratio_L01d,ema_ratio_L01d,R_ema_ratio_L01d,ret_ema_ratio_L01d,volatility_ratio_L01d,R_vol_ratio_L01d,ret_vol_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_best,best
2024-03-25,114.0100021362305,116.3099975585938,110.9499969482422,111.0500030517578,111.0500030517578,2802700.0,-3.106184049939065,2.86824760836871,3.5535396619972905,3.3824876584151164,3.861977396494913,112.7800003051758,113.24000091552736,121.99866663614908,117.2436668395996,111.06140022277832,112.99118864975142,114.67846564137028,117.76688261390186,117.16620135639012,118.3960014781659,115.3598503963346,117.63741881471094,-2.2775684183763474,-1.0509482521984972,1.5308460431508248,1.5308460431508248,-1.5308460431508248,-1.5308460431508248,1.5308460431508248,1.5308460431508248,1.5308460431508248,-1.5308460431508248,1.5308460431508248,4.199996948242202,5.871498107910164,116.3099975585938,102.4007070159912,103.5670066833496,104.733306350708,0.0,0.9959378257980173,3.106184049939065,-1.0,3.106184049939065,0.9852868890233026,-1.0,3.106184049939065,0.8758434633731994,-1.0,3.106184049939065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-03-26,112.7300033569336,113.4499969482422,109.25,109.3499984741211,109.3499984741211,2551300.0,-1.5308460431508248,2.8238220144869253,3.176424864054729,3.3762412116238654,3.865199374925023,112.81799926757814,112.07500076293944,121.34700012207033,116.81966692606608,111.359100189209,111.777458591208,113.70965342914316,117.2238578306902,116.90993240943048,118.21687270580858,114.43525779291711,117.0235358265191,-2.5882780336019664,-1.358414208479191,9.556474369873737,-9.556474369873737,9.556474369873737,9.556474369873737,-9.556474369873737,-9.556474369873737,-9.556474369873737,9.556474369873737,-9.556474369873737,9.3800048828125,6.13949851989747,113.4499969482422,103.39270172119144,104.56700134277348,105.74130096435552,1.0,1.0066294757937169,1.5308460431508248,1.0,1.5308460431508248,0.9830076446487529,-1.0,1.5308460431508248,0.8734972983610599,-1.0,1.5308460431508248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-03-27,110.6999969482422,120.0800018310547,110.6999969482422,119.8000030517578,119.8000030517578,4947100.0,9.556474369873737,4.984497409441198,4.5385664324429165,4.03323297735786,4.061134926839385,114.03800048828126,112.23800125122072,121.22166697184244,116.61400032043456,111.78980018615722,114.45164007805792,114.816989724164,117.39006074817844,117.004688823933,118.24822182156996,115.26060321735416,117.22920006542566,-1.968596848071499,-1.480450736397653,0.984975187910466,-0.984975187910466,0.984975187910466,0.984975187910466,-0.984975187910466,-0.984975187910466,-0.984975187910466,0.984975187910466,-0.984975187910466,5.0,6.060498428344735,120.0800018310547,99.94310020446775,101.17099990844726,102.39889961242676,1.0,1.0160373422280713,-9.556474369873737,1.0,9.556474369873737,0.9968179827133267,-1.0,-9.556474369873737,0.9931295192146596,-1.0,-9.556474369873737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-03-28,119.6999969482422,124.4000015258789,119.4000015258789,120.9800033569336,120.9800033569336,2968700.0,0.984975187910466,4.981170761892214,3.859865492145003,3.738343318797018,4.062684840302756,115.15800170898436,113.29500122070311,120.86700057983398,116.44300028483072,112.21040023803712,116.62776117101647,115.93753765739484,117.6216699487433,117.13502700534283,118.30231650543854,116.1405109311356,117.5070373462781,-1.3665264151424878,-1.4576658721466198,-2.2235099741813023,2.2235099741813023,-2.2235099741813023,-2.2235099741813023,2.2235099741813023,-2.2235099741813023,2.2235099741813023,-2.2235099741813023,-2.2235099741813023,5.620002746581989,5.966998672485358,124.4000015258789,106.74690528869628,107.95900497436524,109.17110466003416,0.0,1.0164438012993358,-0.984975187910466,1.0,0.984975187910466,1.0059534084263657,1.0,-0.984975187910466,0.9201657194059956,-1.0,-0.984975187910466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-04-01,121.3300018310547,123.1399993896484,117.5199966430664,118.2900009155273,118.2900009155273,2084200.0,-2.2235099741813023,5.16048508215539,3.8403450542293904,3.7251910157190617,3.982812215270709,115.89400177001951,114.3510009765625,120.26366729736328,116.37066701253256,112.58520027160644,117.18184108585343,116.36525824978254,117.6647880756326,117.17289500239808,118.30207263237098,116.4712016979651,117.56503464770395,-1.093832949738868,-1.3848992876650694,-4.007099355045578,4.007099355045578,-4.007099355045578,-4.007099355045578,4.007099355045578,-4.007099355045578,4.007099355045578,-4.007099355045578,-4.007099355045578,3.420005798339801,5.736999130249028,123.1399993896484,111.27260444641112,112.4660041809082,113.65940391540526,0.0,1.0134935486377883,-2.2235099741813023,1.0,-2.2235099741813023,1.0070174109382206,1.0,-2.2235099741813023,0.9353167597096624,-1.0,2.2235099741813023,2.0,0.0,1.0,0.989825904,0.6190479823333334,0.962516546,0.3663017386666667,,
2024-04-02,115.4499969482422,115.8000030517578,112.379997253418,113.5500030517578,113.5500030517578,2504200.0,-4.007099355045578,5.340763906572613,4.051811947880414,3.704583587820261,3.987569150932482,116.39400177001951,114.58700103759766,119.65300089518227,116.2953337351481,112.93890029907226,115.97122840782156,115.85339366832348,117.39931807409228,117.05411165975414,118.20797224463604,116.02178652162551,117.2676248998561,-1.245838378230573,-1.3570871057781702,4.447375857895337,-4.447375857895337,4.447375857895337,4.447375857895337,-4.447375857895337,4.447375857895337,-4.447375857895337,4.447375857895337,4.447375857895337,7.490005493164105,5.808499526977549,115.8000030517578,110.51860130310052,111.66600112915036,112.81340095520014,1.0,1.0157696834375562,-4.007099355045578,1.0,-4.007099355045578,1.001017102182051,1.0,-4.007099355045578,0.9290330644056553,-1.0,4.007099355045578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-04-03,112.0599975585938,118.6600036621094,111.1699981689453,118.5999984741211,118.5999984741211,2917400.0,4.447375857895337,5.42529037396465,4.173071613125182,3.8507534058434456,4.01665518326961,118.24400177001954,115.53100051879883,119.35466740926108,116.34883371988931,113.33660026550292,116.84748509658807,116.3527763602867,117.47678132570708,117.10479647333996,118.21573514026944,116.41843451431716,117.36631923869056,-0.9478847243733952,-1.2752466294972151,1.838111579446177,-1.838111579446177,1.838111579446177,1.838111579446177,-1.838111579446177,1.838111579446177,-1.838111579446177,1.838111579446177,1.838111579446177,7.669998168945298,5.763999557495128,118.6600036621094,103.0213040924072,104.1830039978027,105.3447039031982,1.0,1.0234828854509854,4.447375857895337,1.0,4.447375857895337,1.0042518000152356,1.0,4.447375857895337,0.9586965348389407,-1.0,-4.447375857895337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-04-04,120.5899963378906,127.6699981689453,120.0,120.7799987792969,120.7799987792969,5141900.0,1.838111579446177,3.350841878980685,4.034474378433402,3.87689099377908,4.022453734444981,118.44000091552736,116.2390007019043,119.17266743977864,116.42850036621094,113.77540023803712,118.15832299082436,117.15772589101582,117.68989212916448,117.22529490960083,118.26651263807196,117.08944440123712,117.61918438984658,-0.5297399886094638,-1.126145301319665,-7.045870361185341,7.045870361185341,-7.045870361185341,-7.045870361185341,7.045870361185341,-7.045870361185341,7.045870361185341,-7.045870361185341,-7.045870361185341,5.330001831054702,5.771499633789075,127.6699981689453,105.97920463562012,107.13200454711917,108.28480445861815,0.0,1.0189351267675428,1.838111579446177,1.0,1.838111579446177,1.0085405985153666,1.0,1.838111579446177,0.9638124512360647,-1.0,-1.838111579446177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-04-05,113.5800018310547,117.5800018310547,112.25,112.2699966430664,112.2699966430664,6268500.0,-7.045870361185341,4.583343284560572,4.693126453572328,4.074025901654735,4.126548476449504,116.6979995727539,115.92800064086914,118.80033391316732,116.3486670176188,114.14250022888184,116.19554754157171,116.2690478459341,117.34022145264204,117.06282611397675,118.14776974708174,116.34799089998008,117.22294826045544,-0.8749573604753778,-1.0759077131508077,2.64540955687872,-2.64540955687872,2.64540955687872,2.64540955687872,-2.64540955687872,-2.64540955687872,-2.64540955687872,2.64540955687872,2.64540955687872,4.089996337890597,5.67500000000001,117.5800018310547,114.97269897460932,116.12699890136714,117.28129882812496,1.0,1.0066420444381692,-7.045870361185341,1.0,-7.045870361185341,0.9993678428977953,-1.0,-7.045870361185341,0.9872720325243919,-1.0,7.045870361185341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-04-08,112.7900009155273,116.4499969482422,112.3600006103516,115.2399978637695,115.2399978637695,2624200.0,2.64540955687872,4.872281133715656,4.770818461954416,4.134020420507837,4.140275973223369,116.08799896240234,115.99100036621094,118.70200042724608,116.31033363342286,114.5151001739502,115.87703098230432,116.08194784917688,117.20472315658574,117.0030612533142,118.09019010582804,116.17753043287075,117.07606304588612,-0.8985326130153624,-1.0404326931237184,5.848668533586543,-5.848668533586543,5.848668533586543,5.848668533586543,-5.848668533586543,-5.848668533586543,-5.848668533586543,5.848668533586543,5.848668533586543,6.699996948242202,5.737500000000009,116.4499969482422,105.09500183105467,106.23000183105468,107.36500183105468,1.0,1.0008362596743294,2.64540955687872,1.0,2.64540955687872,0.9982347223606308,-1.0,-2.64540955687872,0.9984890976456668,-1.0,-2.64540955687872,1.0,0.0,0.0,0.99031949,0.99031949,0.007279078,0.007279078,,
