Date_TRMB_L01d,Open_TRMB_L01d,High_TRMB_L01d,Low_TRMB_L01d,Close_TRMB_L01d,Adj Close_TRMB_L01d,Volume_TRMB_L01d,Daily_Return_TRMB_L01d,Vol5_TRMB_L01d,Vol10_TRMB_L01d,Vol20_TRMB_L01d,Vol60_TRMB_L01d,SMA5_TRMB_L01d,SMA10_TRMB_L01d,SMA30_TRMB_L01d,SMA60_TRMB_L01d,SMA100_TRMB_L01d,EMA5_TRMB_L01d,EMA10_TRMB_L01d,EMA30_TRMB_L01d,EMA60_TRMB_L01d,EMA100_TRMB_L01d,Short12_TRMB_L01d,Long26_TRMB_L01d,MACD_TRMB_L01d,SIGNAL9_TRMB_L01d,Ret5/10_TRMB_L01d,Ret10/30_TRMB_L01d,Ret30/60_TRMB_L01d,Ret30/100_TRMB_L01d,Emaret5/10_TRMB_L01d,Emaret10/30_TRMB_L01d,Emaret30/60_TRMB_L01d,Emaret30/100_TRMB_L01d,RetMACD_TRMB_L01d,DayRange_TRMB_L01d,average20r_TRMB_L01d,PRVHI_TRMB_L01d,HitLevel_TRMB_L01d,hitlevel_2_TRMB_L01d,hitlevel_1.8_TRMB_L01d,positive_return_dummy,sma_ratio_L01d,RetMACD_L01d,R_sma_ratio_L01d,ret_sma_ratio_L01d,ema_ratio_L01d,R_ema_ratio_L01d,ret_ema_ratio_L01d,volatility_ratio_L01d,R_vol_ratio_L01d,ret_vol_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_best,best
2024-03-25,64.18000030517578,64.36000061035156,62.97999954223633,63.09999847412109,63.09999847412109,1091500.0,-1.7133933433173147,1.444556907930452,1.1771473657494915,1.0701781993046908,1.572175721933082,63.84000015258789,63.28000030517578,61.62133344014486,56.51683343251546,52.37670009613037,63.59112214409004,63.28904042913993,60.97903454025267,57.78466453751154,55.41946781527764,63.12554353133584,61.49344348996559,1.6321000413702509,1.882081365065248,0.5388275131691697,0.5388275131691697,0.5388275131691697,0.5388275131691697,-0.5388275131691697,0.5388275131691697,0.5388275131691697,0.5388275131691697,-0.5388275131691697,1.4200019836425852,1.1790000915527366,64.36000061035156,62.149198799133295,62.38199882507324,62.614798851013184,1.0,1.026917088164638,1.7133933433173147,1.0,-1.7133933433173147,1.0047730493763503,1.0,-1.7133933433173147,0.6806988457936776,-1.0,1.7133933433173147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-03-26,63.29999923706055,64.55000305175781,63.13000106811523,63.43999862670898,63.43999862670898,1460300.0,0.5388275131691697,1.2452012209646526,1.1513905226084689,1.0736876223485643,1.5720532742813993,63.83399963378906,63.28200035095215,61.91300010681152,56.680166753133136,52.53980007171631,63.54074763829635,63.31648737415248,61.13780641679824,57.970085327321286,55.57829020758321,63.17392123831632,61.63763275935399,1.5362884789623266,1.812922787844664,-0.2206800010703168,-0.2206800010703168,-0.2206800010703168,-0.2206800010703168,0.2206800010703168,-0.2206800010703168,-0.2206800010703168,-0.2206800010703168,0.2206800010703168,1.7000007629394531,1.1760002136230487,64.55000305175781,61.76620040893554,62.00200042724609,62.23780044555664,0.0,1.0221116767363696,-0.5388275131691697,1.0,0.5388275131691697,1.003541893643257,1.0,0.5388275131691697,0.6829842473623277,-1.0,-0.5388275131691697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-03-27,63.61000061035156,64.18000030517578,62.47999954223633,63.29999923706055,63.29999923706055,2220100.0,-0.2206800010703168,1.2229236599201736,1.152807238733039,1.0148970246647435,1.5667585487505793,63.74599914550781,63.27900009155273,62.157666778564455,56.84850006103515,52.76320007324219,63.46049817121775,63.31348953104485,61.27730272778291,58.14483660305044,55.73119533687979,63.193317853507736,61.76077101696189,1.4325468365458462,1.7368475975849005,1.6745677505007168,1.6745677505007168,1.6745677505007168,1.6745677505007168,-1.6745677505007168,1.6745677505007168,1.6745677505007168,1.6745677505007168,-1.6745677505007168,1.9999961853027413,1.2385000228881855,64.18000030517578,61.9628025817871,62.19800262451172,62.43320266723632,1.0,1.0180401448623064,0.2206800010703168,1.0,-0.2206800010703168,1.0023219165656763,1.0,-0.2206800010703168,0.6477686210642214,-1.0,0.2206800010703168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-03-28,63.38000106811523,64.62999725341797,62.63000106811523,64.36000061035156,64.36000061035156,2964500.0,1.6745677505007168,1.285200423308797,1.11578655399149,1.0664611855900954,1.5602226491437383,63.67999877929688,63.48199996948242,62.36266682942709,57.04700005849202,52.98840007781983,63.76033231759569,63.50376427273698,61.47618646214218,58.348612472142285,55.902062768037645,63.37280750840678,61.95330654239816,1.41950096600862,1.6733782712696446,-1.848978294159388,-1.848978294159388,-1.848978294159388,-1.848978294159388,1.848978294159388,-1.848978294159388,-1.848978294159388,-1.848978294159388,1.848978294159388,1.1499977111816335,1.2149999618530292,64.62999725341797,61.45530025482177,61.70300025939941,61.95070026397705,0.0,1.0179487696239307,-1.6745677505007168,1.0,1.6745677505007168,1.004040202148597,1.0,1.6745677505007168,0.6835314089148604,-1.0,-1.6745677505007168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-04-01,64.19000244140625,64.2699966430664,63.11999893188477,63.16999816894531,63.16999816894531,910000.0,-1.848978294159388,1.500407041188795,1.2987093608964668,1.0922560928535476,1.5017953635623624,63.4739990234375,63.59199981689453,62.46333338419596,57.2568333307902,53.19600006103516,63.56355426804557,63.44307952659304,61.585464636774645,58.5066906917096,56.0459822809269,63.34160607156655,62.04343184806832,1.2981742234982363,1.598337461715363,0.5382243909226024,-0.5382243909226024,-0.5382243909226024,-0.5382243909226024,0.5382243909226024,-0.5382243909226024,-0.5382243909226024,-0.5382243909226024,0.5382243909226024,0.7900009155273438,1.2114999771118182,64.2699966430664,61.956997337341306,62.19999732971191,62.44299732208252,0.0,1.0180692635430841,1.848978294159388,1.0,-1.848978294159388,1.0018989422069595,1.0,-1.848978294159388,0.7273002163641261,-1.0,1.848978294159388,0.0,1.0,2.0,0.010994736,0.0050732513333333,0.990712225,0.6797525956666667,,
2024-04-02,62.79000091552734,62.9900016784668,62.20000076293945,62.83000183105469,62.83000183105469,861800.0,-0.5382243909226024,1.305803781660428,1.3074307313028857,1.0987879129977158,1.5050434296509012,63.41999969482422,63.62999992370605,62.54800008138021,57.45366668701172,53.40620006561279,63.31903678904861,63.331610854676974,61.66575735898627,58.64843859791764,56.18031930172151,63.26289772687242,62.101696291252495,1.1612014356199225,1.510910256496275,0.7639715787758451,-0.7639715787758451,-0.7639715787758451,-0.7639715787758451,0.7639715787758451,0.7639715787758451,-0.7639715787758451,-0.7639715787758451,0.7639715787758451,1.4900016784667969,1.2165000915527358,62.9900016784668,61.60469669342041,61.84699668884277,62.089296684265136,0.0,1.0172987120438395,0.5382243909226024,1.0,-0.5382243909226024,0.9998014567218696,-1.0,-0.5382243909226024,0.7300705689619751,-1.0,0.5382243909226024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-04-03,62.45999908447266,63.4900016784668,62.0,62.34999847412109,62.34999847412109,1296300.0,-0.7639715787758451,1.281481497321733,1.204320356380168,1.0763297557000755,1.5080745143239147,63.20199966430664,63.51799964904785,62.621999994913736,57.64666665395101,53.60520004272461,62.9960240174061,63.15313587639408,61.70990194705949,58.76980121680955,56.3024911665215,63.1224516879876,62.12008904553905,1.0023626424485457,1.4092007336867292,1.3793052392956175,-1.3793052392956175,-1.3793052392956175,-1.3793052392956175,1.3793052392956175,1.3793052392956175,-1.3793052392956175,-1.3793052392956175,1.3793052392956175,2.19000244140625,1.2805002212524428,63.4900016784668,60.31370147705078,60.55700149536133,60.80030151367187,0.0,1.0143080651241878,0.7639715787758451,1.0,-0.7639715787758451,0.9975122081143288,-1.0,0.7639715787758451,0.7137112559604558,-1.0,0.7639715787758451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-04-04,63.0099983215332,63.63000106811523,61.43999862670898,61.4900016784668,61.4900016784668,1208700.0,-1.3793052392956175,1.357154422570548,1.239661369786574,1.0952965354980535,1.5136682681380984,62.84000015258789,63.29299964904785,62.6613333384196,57.81083335876465,53.79990005493164,62.494016571093,62.8507478404073,61.69571483295674,58.85898811719175,56.40521414695606,62.87130553267671,62.07341590723741,0.7978896254393035,1.2869385120372443,0.0650527149706546,-0.0650527149706546,-0.0650527149706546,-0.0650527149706546,0.0650527149706546,0.0650527149706546,-0.0650527149706546,-0.0650527149706546,0.0650527149706546,0.8900032043457102,1.2840003967285174,63.63000106811523,60.67290119171143,60.92900123596191,61.1851012802124,0.0,1.0100806394785244,1.3793052392956175,1.0,-1.3793052392956175,0.9943241523518522,-1.0,1.3793052392956175,0.7236040805990689,-1.0,1.3793052392956175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-04-05,61.25,61.7400016784668,60.84999847412109,61.45000076293945,61.45000076293945,2794000.0,-0.0650527149706546,0.7026717451527209,1.0686044081385695,1.0944610892443054,1.505283618641054,62.258000183105466,62.96899948120117,62.66299997965495,57.982666714986166,54.00210006713867,62.14601130170849,62.596066553594966,61.67986231231046,58.94393935147856,56.50511091162901,62.65264326040944,62.02723700765978,0.6254062527496558,1.1546320601797266,-1.187956929492166,1.187956929492166,1.187956929492166,1.187956929492166,-1.187956929492166,-1.187956929492166,1.187956929492166,1.187956929492166,-1.187956929492166,0.970001220703132,1.274000549316408,61.7400016784668,60.80520019531249,61.06200027465819,61.3188003540039,1.0,1.0048832564933945,0.0650527149706546,1.0,-0.0650527149706546,0.9928101672091307,-1.0,0.0650527149706546,0.727079651761817,-1.0,0.0650527149706546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-04-08,61.77999877929688,62.56000137329102,61.59000015258789,62.18000030517578,62.18000030517578,3046800.0,1.187956929492166,0.9624772224742952,1.188385786739142,1.1077412614534297,1.5066450979966128,62.060000610351565,62.76699981689453,62.68700002034505,58.16983337402344,54.20540008544922,62.15734096953092,62.52041814479148,61.7121292795921,59.05003971061617,56.61748495902597,62.57992895960425,62.03855280747578,0.5413761521284712,1.0319808785694755,-1.270506451672658,1.270506451672658,1.270506451672658,1.270506451672658,-1.270506451672658,-1.270506451672658,1.270506451672658,1.270506451672658,-1.270506451672658,1.029998779296882,1.26900043487549,62.56000137329102,58.9372004699707,59.19200057983398,59.44680068969726,1.0,1.001276178418548,-1.187956929492166,1.0,1.187956929492166,0.9941926623967916,-1.0,-1.187956929492166,0.735237026242208,-1.0,-1.187956929492166,0.0,1.0,0.0,0.142167628,0.142167628,0.126438722,0.126438722,,
