Date_FFIV_L01d,Open_FFIV_L01d,High_FFIV_L01d,Low_FFIV_L01d,Close_FFIV_L01d,Adj Close_FFIV_L01d,Volume_FFIV_L01d,Daily_Return_FFIV_L01d,Vol5_FFIV_L01d,Vol10_FFIV_L01d,Vol20_FFIV_L01d,Vol60_FFIV_L01d,SMA5_FFIV_L01d,SMA10_FFIV_L01d,SMA30_FFIV_L01d,SMA60_FFIV_L01d,SMA100_FFIV_L01d,EMA5_FFIV_L01d,EMA10_FFIV_L01d,EMA30_FFIV_L01d,EMA60_FFIV_L01d,EMA100_FFIV_L01d,Short12_FFIV_L01d,Long26_FFIV_L01d,MACD_FFIV_L01d,SIGNAL9_FFIV_L01d,Ret5/10_FFIV_L01d,Ret10/30_FFIV_L01d,Ret30/60_FFIV_L01d,Ret30/100_FFIV_L01d,Emaret5/10_FFIV_L01d,Emaret10/30_FFIV_L01d,Emaret30/60_FFIV_L01d,Emaret30/100_FFIV_L01d,RetMACD_FFIV_L01d,DayRange_FFIV_L01d,average20r_FFIV_L01d,PRVHI_FFIV_L01d,HitLevel_FFIV_L01d,hitlevel_2_FFIV_L01d,hitlevel_1.8_FFIV_L01d,positive_return_dummy,sma_ratio_L01d,RetMACD_L01d,R_sma_ratio_L01d,ret_sma_ratio_L01d,ema_ratio_L01d,R_ema_ratio_L01d,ret_ema_ratio_L01d,volatility_ratio_L01d,R_vol_ratio_L01d,ret_vol_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_best,best
2024-03-21,190.0,192.3000030517578,189.2299957275391,191.0700073242188,191.0700073242188,278000.0,0.8125407876539935,1.0316351511640007,0.843338505015396,1.1809857433182558,1.0457141923305815,188.9720001220703,191.0259979248047,187.86900024414064,183.8118329366048,176.69100006103517,190.0217321612082,190.0994442044951,187.9707089913467,183.6292558769624,178.27430893926865,190.0098491363803,188.5054923166274,1.5043568197528998,1.975396224082729,0.2616841894769861,-0.2616841894769861,-0.2616841894769861,-0.2616841894769861,0.2616841894769861,0.2616841894769861,-0.2616841894769861,-0.2616841894769861,0.2616841894769861,1.5500030517578125,2.882498931884756,192.3000030517578,183.80670593261715,184.38700561523436,184.96730529785157,0.0,0.9892475483701285,-0.8125407876539935,-1.0,-0.8125407876539935,1.0236424914627613,1.0,0.8125407876539935,1.129358052113833,1.0,0.8125407876539935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8125407876539935,-1
2024-03-22,191.2799987792969,191.2799987792969,189.7299957275391,190.5700073242188,190.5700073242188,240000.0,-0.2616841894769861,0.5639677074839504,0.8446163795228622,1.1827196974712757,1.0440234729421312,189.5060028076172,190.78999938964844,188.0470006306966,183.98416646321616,177.09900009155274,190.20449054887845,190.18500113535396,188.1384056579836,183.85682149818396,178.51778811520825,190.0960273191247,188.6584193542268,1.4376079648979214,1.8678385722457675,1.070477234883669,-1.070477234883669,-1.070477234883669,-1.070477234883669,1.070477234883669,-1.070477234883669,-1.070477234883669,-1.070477234883669,1.070477234883669,2.400009155273409,2.907499694824206,191.2799987792969,185.95850540161132,186.5350051879883,187.1115049743653,0.0,0.9932701054240849,0.2616841894769861,-1.0,0.2616841894769861,1.0232876002364804,1.0,-0.2616841894769861,1.1328478028739037,1.0,-0.2616841894769861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2616841894769861,-1
2024-03-25,190.0800018310547,190.5500030517578,188.1499938964844,188.5299987792969,188.5299987792969,237400.0,-1.070477234883669,0.8144108082212671,0.8738668036805852,1.2075349322518747,1.0541613916567414,189.74200134277345,190.2779998779297,188.11100056966143,184.1289998372396,177.4921000671387,189.6463266256846,189.88409161607083,188.16366973032643,184.01004042543357,178.7160497125169,189.85509985145887,188.6489067190468,1.2061931324120962,1.7355094842790335,0.8221519449391858,-0.8221519449391858,-0.8221519449391858,-0.8221519449391858,0.8221519449391858,0.8221519449391858,-0.8221519449391858,-0.8221519449391858,0.8221519449391858,2.9199981689453125,2.9299995422363168,190.5500030517578,184.88349945068364,185.46499938964848,186.0464993286133,0.0,0.9971830766799099,1.070477234883669,-1.0,1.070477234883669,1.0225728405650563,1.0,-1.070477234883669,1.1454934147740778,1.0,-1.070477234883669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.070477234883669,-1
2024-03-26,188.4799957275391,189.7799987792969,186.8600006103516,186.9799957275391,186.9799957275391,382800.0,-0.8221519449391858,0.7743865206381106,0.8735945438796276,1.2094361875869262,1.0604606407752506,189.3360015869141,189.5729995727539,188.13833363850912,184.25033315022787,177.84600006103517,188.7575496596361,189.35607418179237,188.0873036656305,184.10741600910916,178.8796922078639,189.4127761400866,188.5252836826388,0.8874924574477916,1.5659060789127852,-0.994759146888545,0.994759146888545,0.994759146888545,0.994759146888545,-0.994759146888545,-0.994759146888545,0.994759146888545,0.994759146888545,-0.994759146888545,1.75,2.888499450683581,189.7799987792969,184.10400405883792,184.6900039672852,185.27600387573244,1.0,0.9987498325902215,0.8221519449391858,-1.0,0.8221519449391858,1.0216172044711356,1.0,-0.8221519449391858,1.1404819199162044,1.0,-0.8221519449391858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8221519449391858,-1
2024-03-27,187.8999938964844,188.9900054931641,187.2400054931641,188.8399963378906,188.8399963378906,163400.0,0.994759146888545,0.9375524749491472,0.9739746128274508,1.2277825168370986,1.0652154142277277,189.19800109863283,189.0789993286133,188.33300018310547,184.41466649373373,178.2152000427246,188.78503188572097,189.26224184653745,188.1358644831957,184.2625825772659,179.07692595301293,189.324656170518,188.548595731176,0.7760604393419896,1.4079369509986264,0.3971616260032266,0.3971616260032266,0.3971616260032266,0.3971616260032266,-0.3971616260032266,-0.3971616260032266,0.3971616260032266,0.3971616260032266,-0.3971616260032266,1.7100067138671875,2.882499694824206,188.9900054931641,183.42529998779304,184.0029998779297,184.58069976806647,1.0,1.0006293759245717,-0.994759146888545,1.0,-0.994759146888545,1.0210204472973,1.0,0.994759146888545,1.1526142979513967,1.0,0.994759146888545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.994759146888545,-1
2024-03-28,189.25,190.5,188.7899932861328,189.5899963378906,189.5899963378906,273600.0,0.3971616260032266,0.854600574723374,0.8972122218794916,1.2185595913265173,1.0442104374914811,188.9019989013672,188.93699951171877,188.5106669108073,184.63716634114584,178.58240005493164,189.05335336977757,189.321833572238,188.22967944156304,184.43725188089292,179.2851055645947,189.36547773472915,188.62573651685852,0.739741217870602,1.2742978043730215,-0.1318634974571367,0.1318634974571367,0.1318634974571367,0.1318634974571367,-0.1318634974571367,-0.1318634974571367,0.1318634974571367,0.1318634974571367,-0.1318634974571367,2.6100006103515057,2.8480003356933468,190.5,182.64850616455084,183.22500610351568,183.80150604248053,1.0,0.9998147498349078,-0.3971616260032266,-1.0,0.3971616260032266,1.0205621560828677,1.0,0.3971616260032266,1.1669674498311635,1.0,0.3971616260032266,0.0,0.0,1.0,0.00150104,0.00150104,0.997008979,0.997008979,-0.3971616260032266,-1
2024-04-01,189.8000030517578,191.7700042724609,189.1600036621094,189.8399963378906,189.8399963378906,323700.0,0.1318634974571367,0.8601332915560361,0.7111262790567469,1.1736251288572297,1.029127615984998,188.7559967041016,189.13099975585936,188.72066701253252,184.89966634114583,178.94,189.31556769248192,189.4160449841748,188.33357085422935,184.61439104341744,179.49411330267975,189.438480596754,188.71568168878684,0.7227989079671602,1.1639980250918494,0.163294123774601,-0.163294123774601,-0.163294123774601,-0.163294123774601,0.163294123774601,0.163294123774601,-0.163294123774601,-0.163294123774601,0.163294123774601,1.819992065429716,2.7139999389648324,191.7700042724609,184.23439926147464,184.8039993286133,185.373599395752,0.0,0.9980172311665362,-0.1318634974571367,-1.0,-0.1318634974571367,1.0201456657294785,1.0,0.1318634974571367,1.1404077692871262,1.0,0.1318634974571367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1318634974571367,-1
2024-04-02,188.9900054931641,189.6699981689453,187.8500061035156,189.5299987792969,189.5299987792969,307800.0,-0.163294123774601,0.6725526535164802,0.7042279546727798,1.0991146818166002,1.0116461109948636,188.95599670410155,189.3489990234375,188.96000010172529,185.1954996744792,179.29,189.38704472142027,189.4367638560152,188.4107597526209,184.7755585101676,179.6928437081573,189.4525603171452,188.77600147326905,0.6765588438761654,1.0665101888487123,-1.0235859515122347,1.0235859515122347,1.0235859515122347,1.0235859515122347,-1.0235859515122347,-1.0235859515122347,1.0235859515122347,1.0235859515122347,-1.0235859515122347,3.189987182617216,2.548999786376944,189.6699981689453,185.79920440673828,186.34200439453124,186.8848043823242,1.0,0.9979244552579478,0.163294123774601,-1.0,0.163294123774601,1.0196736044083086,1.0,-0.163294123774601,1.0864616290925284,1.0,-0.163294123774601,0.0,1.0,0.0,0.006199393,0.006199393,0.447010696,0.447010696,0.163294123774601,-1
2024-04-03,188.8500061035156,192.0399932861328,188.8500061035156,191.4700012207031,191.4700012207031,404400.0,1.0235859515122347,0.524952498362612,0.7220150265106269,0.8827151153745765,1.0164526090227202,189.85399780273437,189.59499969482425,189.23766682942707,185.5291664123535,179.64360000610353,190.08136355451452,189.80644337686752,188.6081301699165,184.99504843510317,179.9260547480097,189.7629358407695,188.975557010116,0.7873788306534948,1.010683917209669,-1.56160519877863,-1.56160519877863,-1.56160519877863,-1.56160519877863,1.56160519877863,-1.56160519877863,-1.56160519877863,-1.56160519877863,1.56160519877863,5.779998779296875,2.695999908447257,192.0399932861328,184.06219863891604,184.57199859619143,185.08179855346685,0.0,1.0013660598028797,-1.0235859515122347,1.0,-1.0235859515122347,1.019530694282776,1.0,1.0235859515122347,0.8684272218291347,-1.0,1.0235859515122347,0.0,0.0,1.0,0.02839314,0.02839314,0.734869659,0.734869659,-1.0235859515122347,1
2024-04-04,192.8600006103516,193.8300018310547,188.0500030517578,188.4799957275391,188.4799957275391,313700.0,-1.56160519877863,0.9594520127298238,0.8945057059107323,0.8772877368248148,1.0164209765216925,189.7819976806641,189.48999938964843,189.48400014241537,185.75916646321613,179.97,189.54757427885608,189.56527107698963,188.59986343169865,185.10930900206827,180.09543971790137,189.56556043873405,188.93884876696217,0.6267116717718864,0.9338894681221126,2.0904088129871186,2.0904088129871186,2.0904088129871186,2.0904088129871186,-2.0904088129871186,-2.0904088129871186,2.0904088129871186,2.0904088129871186,-2.0904088129871186,3.4300079345703125,2.7110008239746035,193.8300018310547,186.10879348754884,186.6479934692383,187.1871934509277,1.0,1.001540969401848,1.56160519877863,1.0,-1.56160519877863,1.0188567201101235,1.0,-1.56160519877863,0.8631145530142369,-1.0,1.56160519877863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.56160519877863,1
2024-04-05,189.4299926757812,192.6600036621094,189.2299957275391,192.4199981689453,192.4199981689453,323600.0,2.0904088129871186,1.3635924735923368,1.0995087655165705,0.9578719699812336,1.0452850767092698,190.347998046875,189.6249984741211,189.7316665649414,186.0648330688477,180.335,190.50504890888584,190.0843123664361,188.84632373732745,185.34900372885116,180.3394903802983,190.0047047049204,189.1967116856276,0.8079930192928373,0.9087101783562576,-0.3793762262164564,0.3793762262164564,-0.3793762262164564,-0.3793762262164564,0.3793762262164564,-0.3793762262164564,-0.3793762262164564,-0.3793762262164564,0.3793762262164564,3.3699951171875,2.783500671386713,192.6600036621094,187.86580001831052,188.4080001831055,188.9502003479004,0.0,1.0038127861757244,-2.0904088129871186,1.0,2.0904088129871186,1.0188688362932479,1.0,2.0904088129871186,0.9163739072950059,-1.0,-2.0904088129871186,0.0,0.0,1.0,0.027160311,0.027160311,0.970804036,0.970804036,2.0904088129871186,1
2024-04-08,191.8200073242188,194.5800018310547,191.2100067138672,191.6900024414062,191.6900024414062,507900.0,-0.3793762262164564,1.3984663667170076,1.1041433953299422,0.9614028461588396,1.0427125737954197,190.7179992675781,189.73699798583985,189.9269999186198,186.33099975585935,180.66139999389648,190.900033419726,190.37625601643063,189.02978687952609,185.55690532598408,180.5642529953697,190.2639812797644,189.3813998897593,0.8825813900050719,0.9034844206860206,2.2849417429328103,-2.2849417429328103,2.2849417429328103,2.2849417429328103,-2.2849417429328103,2.2849417429328103,2.2849417429328103,2.2849417429328103,-2.2849417429328103,3.440002441406193,2.816001129150384,194.5800018310547,186.53630218505864,187.093002319336,187.6497024536133,1.0,1.0051703215089947,0.3793762262164564,1.0,-0.3793762262164564,1.0187159919887696,1.0,-0.3793762262164564,0.9220209579514163,-1.0,0.3793762262164564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3793762262164564,1
